 Distribution of neutrino fluxes in the BS05(AGS,OP) standard solar model model.

astro-ph/0412440

The cumulative neutrino fluxes from Table 1 of BS05(AGS,OP) are given in the row below.
 
 6.058E+00 1.453E-02 8.254E-07 4.338E-01 4.508E-04 2.007E-02 1.445E-02 3.254E-04 

 
Columns in the Table below represent:

1) Radius of the zone in units of one solar radius
2) Temperature in units of 10^6 deg (K)
3) Logarithm (to the base 10) of the electron density in units of
  cm^{-3}/N_A, where N_A is the Avogadro number
4) Mass of the zone with the given radius in units of one solar mass 
5) X(^7Be): beryllium-7 mass fraction
  [For special purposes, it is useful to know the 7^Be mass fraction.]
6) Fraction of pp neutrinos produced in the zone 
7) Fraction of boron 8 neutrinos produced in the zone
8) Fraction of nitrogen 13 neutrinos produced in the zone
9) Fraction of oxygen 15 neutrinos produced in the zone
10) Fraction of florine 17 neutrinos produced in the zone
11) Fraction of beryllium 7 neutrinos produced in the zone
12) Fraction of pep neutrinos produced in the zone
13) Fraction of hep neutrinos produced in the zone
 
 0.18484 9.775 1.540 1.222e-03 6.037e-14 1.094e-03 2.890e-07 1.222e-03 5.719e-07 1.028e-06 6.171e-05 6.615e-04 1.795e-03 
 0.18525 9.761 1.538 1.223e-03 5.925e-14 1.084e-03 2.766e-07 1.189e-03 5.467e-07 9.887e-07 6.039e-05 6.533e-04 1.786e-03 
 0.18566 9.747 1.536 1.223e-03 5.812e-14 1.074e-03 2.647e-07 1.157e-03 5.226e-07 9.508e-07 5.910e-05 6.452e-04 1.776e-03 
 0.18607 9.733 1.535 1.224e-03 5.701e-14 1.064e-03 2.534e-07 1.126e-03 4.999e-07 9.144e-07 5.783e-05 6.373e-04 1.767e-03 
 0.18648 9.719 1.533 1.224e-03 5.594e-14 1.054e-03 2.425e-07 1.095e-03 4.783e-07 8.793e-07 5.659e-05 6.294e-04 1.758e-03 
 0.18689 9.706 1.532 1.225e-03 5.490e-14 1.045e-03 2.321e-07 1.065e-03 4.577e-07 8.456e-07 5.538e-05 6.215e-04 1.748e-03 
 0.18730 9.692 1.530 1.225e-03 5.387e-14 1.035e-03 2.221e-07 1.036e-03 4.382e-07 8.131e-07 5.419e-05 6.138e-04 1.739e-03 
 0.18770 9.678 1.528 1.226e-03 5.284e-14 1.025e-03 2.125e-07 1.007e-03 4.195e-07 7.818e-07 5.302e-05 6.061e-04 1.729e-03 
 0.18811 9.664 1.527 1.226e-03 5.184e-14 1.016e-03 2.034e-07 9.789e-04 4.019e-07 7.517e-07 5.188e-05 5.985e-04 1.720e-03 
 0.18852 9.651 1.525 1.227e-03 5.086e-14 1.007e-03 1.946e-07 9.514e-04 3.850e-07 7.228e-07 5.077e-05 5.910e-04 1.710e-03 
 0.18893 9.637 1.523 1.227e-03 4.991e-14 9.971e-04 1.863e-07 9.245e-04 3.690e-07 6.949e-07 4.967e-05 5.836e-04 1.701e-03 
 0.18934 9.623 1.522 1.228e-03 4.897e-14 9.878e-04 1.782e-07 8.982e-04 3.537e-07 6.681e-07 4.860e-05 5.762e-04 1.692e-03 
 0.18975 9.609 1.520 1.228e-03 4.803e-14 9.786e-04 1.705e-07 8.726e-04 3.391e-07 6.423e-07 4.755e-05 5.690e-04 1.682e-03 
 0.19016 9.596 1.518 1.229e-03 4.714e-14 9.693e-04 1.632e-07 8.475e-04 3.252e-07 6.175e-07 4.652e-05 5.617e-04 1.673e-03 
 0.19057 9.582 1.517 1.229e-03 4.625e-14 9.602e-04 1.561e-07 8.231e-04 3.119e-07 5.936e-07 4.552e-05 5.546e-04 1.664e-03 
 0.19098 9.569 1.515 1.230e-03 4.536e-14 9.512e-04 1.494e-07 7.992e-04 2.992e-07 5.706e-07 4.453e-05 5.476e-04 1.654e-03 
 0.19139 9.555 1.514 1.230e-03 4.451e-14 9.421e-04 1.429e-07 7.759e-04 2.871e-07 5.485e-07 4.357e-05 5.406e-04 1.645e-03 
 0.19180 9.541 1.512 1.230e-03 4.367e-14 9.332e-04 1.367e-07 7.532e-04 2.756e-07 5.273e-07 4.262e-05 5.337e-04 1.636e-03 
 0.19221 9.528 1.510 1.231e-03 4.286e-14 9.243e-04 1.308e-07 7.311e-04 2.646e-07 5.068e-07 4.170e-05 5.268e-04 1.626e-03 
 0.19262 9.514 1.509 1.231e-03 4.204e-14 9.155e-04 1.251e-07 7.096e-04 2.540e-07 4.871e-07 4.079e-05 5.201e-04 1.617e-03 
 0.19303 9.501 1.507 1.231e-03 4.124e-14 9.068e-04 1.197e-07 6.885e-04 2.439e-07 4.682e-07 3.991e-05 5.134e-04 1.608e-03 
 0.19344 9.487 1.505 1.232e-03 4.046e-14 8.980e-04 1.145e-07 6.680e-04 2.343e-07 4.500e-07 3.904e-05 5.067e-04 1.599e-03 
 0.19385 9.474 1.504 1.232e-03 3.971e-14 8.894e-04 1.095e-07 6.481e-04 2.251e-07 4.325e-07 3.819e-05 5.002e-04 1.589e-03 
 0.19426 9.460 1.502 1.232e-03 3.896e-14 8.808e-04 1.048e-07 6.287e-04 2.162e-07 4.157e-07 3.736e-05 4.937e-04 1.580e-03 
 0.19467 9.447 1.500 1.232e-03 3.822e-14 8.723e-04 1.002e-07 6.098e-04 2.078e-07 3.995e-07 3.654e-05 4.873e-04 1.571e-03 
 0.19508 9.434 1.499 1.233e-03 3.749e-14 8.639e-04 9.586e-08 5.914e-04 1.997e-07 3.839e-07 3.575e-05 4.810e-04 1.562e-03 
 0.19549 9.420 1.497 1.233e-03 3.679e-14 8.555e-04 9.168e-08 5.735e-04 1.919e-07 3.689e-07 3.497e-05 4.747e-04 1.553e-03 
 0.19590 9.407 1.495 1.233e-03 3.609e-14 8.472e-04 8.769e-08 5.561e-04 1.845e-07 3.545e-07 3.421e-05 4.685e-04 1.544e-03 
 0.19631 9.394 1.494 1.233e-03 3.541e-14 8.389e-04 8.387e-08 5.391e-04 1.774e-07 3.407e-07 3.346e-05 4.624e-04 1.535e-03 
 0.19672 9.380 1.492 1.234e-03 3.474e-14 8.307e-04 8.021e-08 5.226e-04 1.705e-07 3.273e-07 3.272e-05 4.563e-04 1.525e-03 
 0.19713 9.367 1.490 1.234e-03 3.409e-14 8.226e-04 7.672e-08 5.066e-04 1.640e-07 3.145e-07 3.201e-05 4.503e-04 1.516e-03 
 0.19754 9.354 1.489 1.234e-03 3.345e-14 8.145e-04 7.338e-08 4.910e-04 1.577e-07 3.022e-07 3.131e-05 4.444e-04 1.507e-03 
 0.19795 9.340 1.487 1.234e-03 3.282e-14 8.064e-04 7.017e-08 4.759e-04 1.517e-07 2.903e-07 3.062e-05 4.385e-04 1.498e-03 
 0.19836 9.327 1.485 1.234e-03 3.219e-14 7.985e-04 6.710e-08 4.612e-04 1.459e-07 2.790e-07 2.995e-05 4.327e-04 1.489e-03 
 0.19877 9.314 1.483 1.234e-03 3.159e-14 7.906e-04 6.418e-08 4.469e-04 1.403e-07 2.680e-07 2.929e-05 4.270e-04 1.480e-03 
 0.19918 9.301 1.482 1.234e-03 3.100e-14 7.827e-04 6.136e-08 4.329e-04 1.350e-07 2.575e-07 2.865e-05 4.213e-04 1.471e-03 
 0.19959 9.288 1.480 1.235e-03 3.040e-14 7.750e-04 5.868e-08 4.195e-04 1.299e-07 2.474e-07 2.802e-05 4.157e-04 1.463e-03 
 0.20000 9.275 1.478 1.235e-03 2.984e-14 7.673e-04 5.611e-08 4.063e-04 1.249e-07 2.376e-07 2.740e-05 4.102e-04 1.454e-03 
 0.20041 9.261 1.477 1.235e-03 2.927e-14 7.596e-04 5.366e-08 3.936e-04 1.202e-07 2.283e-07 2.680e-05 4.047e-04 1.445e-03 
 0.20082 9.248 1.475 1.235e-03 2.871e-14 7.520e-04 5.130e-08 3.812e-04 1.157e-07 2.193e-07 2.621e-05 3.993e-04 1.436e-03 
 0.20123 9.235 1.473 1.235e-03 2.818e-14 7.445e-04 4.906e-08 3.692e-04 1.113e-07 2.107e-07 2.563e-05 3.939e-04 1.427e-03 
 0.20164 9.222 1.472 1.235e-03 2.765e-14 7.370e-04 4.691e-08 3.576e-04 1.071e-07 2.024e-07 2.507e-05 3.886e-04 1.418e-03 
 0.20205 9.209 1.470 1.235e-03 2.712e-14 7.296e-04 4.484e-08 3.463e-04 1.031e-07 1.944e-07 2.452e-05 3.834e-04 1.410e-03 
 0.20246 9.196 1.468 1.235e-03 2.661e-14 7.222e-04 4.287e-08 3.353e-04 9.923e-08 1.867e-07 2.397e-05 3.782e-04 1.401e-03 
 0.20287 9.183 1.466 1.235e-03 2.611e-14 7.149e-04 4.100e-08 3.247e-04 9.552e-08 1.793e-07 2.344e-05 3.731e-04 1.392e-03 
 0.20328 9.170 1.465 1.235e-03 2.562e-14 7.077e-04 3.919e-08 3.143e-04 9.193e-08 1.722e-07 2.293e-05 3.681e-04 1.384e-03 
 0.20369 9.157 1.463 1.235e-03 2.512e-14 7.005e-04 3.746e-08 3.043e-04 8.848e-08 1.654e-07 2.242e-05 3.631e-04 1.375e-03 
 0.20410 9.144 1.461 1.235e-03 2.466e-14 6.934e-04 3.582e-08 2.946e-04 8.518e-08 1.589e-07 2.192e-05 3.581e-04 1.366e-03 
 0.20451 9.132 1.460 1.234e-03 2.420e-14 6.862e-04 3.425e-08 2.851e-04 8.199e-08 1.526e-07 2.144e-05 3.532e-04 1.358e-03 
 0.20492 9.119 1.458 1.234e-03 2.374e-14 6.793e-04 3.274e-08 2.760e-04 7.893e-08 1.465e-07 2.096e-05 3.485e-04 1.349e-03 
 0.20533 9.106 1.456 1.234e-03 2.329e-14 6.723e-04 3.130e-08 2.671e-04 7.598e-08 1.407e-07 2.050e-05 3.437e-04 1.341e-03 
 0.20574 9.093 1.455 1.234e-03 2.286e-14 6.654e-04 2.992e-08 2.585e-04 7.315e-08 1.351e-07 2.004e-05 3.390e-04 1.332e-03 
 0.20615 9.080 1.453 1.234e-03 2.242e-14 6.586e-04 2.860e-08 2.502e-04 7.042e-08 1.298e-07 1.960e-05 3.343e-04 1.324e-03 
 0.20656 9.067 1.451 1.234e-03 2.199e-14 6.518e-04 2.733e-08 2.421e-04 6.779e-08 1.246e-07 1.916e-05 3.297e-04 1.315e-03 
 0.20697 9.055 1.449 1.234e-03 2.159e-14 6.450e-04 2.613e-08 2.342e-04 6.526e-08 1.197e-07 1.874e-05 3.252e-04 1.307e-03 
 0.20738 9.042 1.448 1.234e-03 2.118e-14 6.384e-04 2.498e-08 2.266e-04 6.283e-08 1.149e-07 1.832e-05 3.207e-04 1.298e-03 
 0.20779 9.029 1.446 1.233e-03 2.077e-14 6.317e-04 2.387e-08 2.193e-04 6.049e-08 1.103e-07 1.791e-05 3.163e-04 1.290e-03 
 0.20820 9.016 1.444 1.233e-03 2.038e-14 6.252e-04 2.282e-08 2.121e-04 5.824e-08 1.059e-07 1.751e-05 3.119e-04 1.282e-03 
 0.20861 9.004 1.442 1.233e-03 2.000e-14 6.187e-04 2.181e-08 2.052e-04 5.607e-08 1.017e-07 1.712e-05 3.076e-04 1.274e-03 
 0.20902 8.991 1.441 1.233e-03 1.962e-14 6.122e-04 2.084e-08 1.985e-04 5.398e-08 9.765e-08 1.674e-05 3.033e-04 1.265e-03 
 0.20943 8.978 1.439 1.233e-03 1.925e-14 6.059e-04 1.993e-08 1.921e-04 5.198e-08 9.376e-08 1.637e-05 2.991e-04 1.257e-03 
 0.20984 8.966 1.437 1.232e-03 1.889e-14 5.995e-04 1.904e-08 1.858e-04 5.004e-08 9.001e-08 1.600e-05 2.949e-04 1.249e-03 
 0.21025 8.953 1.435 1.232e-03 1.854e-14 5.932e-04 1.820e-08 1.797e-04 4.818e-08 8.642e-08 1.565e-05 2.908e-04 1.241e-03 
 0.21066 8.941 1.434 1.232e-03 1.819e-14 5.870e-04 1.740e-08 1.738e-04 4.639e-08 8.298e-08 1.530e-05 2.868e-04 1.233e-03 
 0.21107 8.928 1.432 1.231e-03 1.785e-14 5.808e-04 1.663e-08 1.681e-04 4.467e-08 7.966e-08 1.496e-05 2.827e-04 1.225e-03 
 0.21148 8.916 1.430 1.231e-03 1.751e-14 5.747e-04 1.589e-08 1.625e-04 4.300e-08 7.646e-08 1.462e-05 2.788e-04 1.216e-03 
 0.21189 8.903 1.429 1.231e-03 1.718e-14 5.686e-04 1.518e-08 1.572e-04 4.140e-08 7.340e-08 1.429e-05 2.749e-04 1.209e-03 
 0.21230 8.891 1.427 1.230e-03 1.686e-14 5.626e-04 1.451e-08 1.520e-04 3.986e-08 7.047e-08 1.397e-05 2.710e-04 1.200e-03 
 0.21270 8.878 1.425 1.230e-03 1.655e-14 5.566e-04 1.387e-08 1.470e-04 3.838e-08 6.765e-08 1.366e-05 2.672e-04 1.193e-03 
 0.21311 8.866 1.423 1.230e-03 1.623e-14 5.507e-04 1.325e-08 1.421e-04 3.695e-08 6.493e-08 1.336e-05 2.634e-04 1.185e-03 
 0.21352 8.853 1.422 1.229e-03 1.592e-14 5.448e-04 1.266e-08 1.374e-04 3.557e-08 6.232e-08 1.306e-05 2.597e-04 1.177e-03 
 0.21393 8.841 1.420 1.229e-03 1.563e-14 5.390e-04 1.210e-08 1.329e-04 3.425e-08 5.983e-08 1.276e-05 2.560e-04 1.169e-03 
 0.21434 8.828 1.418 1.229e-03 1.534e-14 5.333e-04 1.157e-08 1.285e-04 3.297e-08 5.743e-08 1.248e-05 2.524e-04 1.161e-03 
 0.21475 8.816 1.416 1.228e-03 1.504e-14 5.276e-04 1.105e-08 1.242e-04 3.174e-08 5.511e-08 1.220e-05 2.488e-04 1.153e-03 
 0.21516 8.804 1.415 1.228e-03 1.476e-14 5.219e-04 1.056e-08 1.201e-04 3.056e-08 5.290e-08 1.192e-05 2.452e-04 1.146e-03 
 0.21557 8.791 1.413 1.227e-03 1.449e-14 5.163e-04 1.009e-08 1.161e-04 2.942e-08 5.077e-08 1.166e-05 2.417e-04 1.138e-03 
 0.21598 8.779 1.411 1.227e-03 1.421e-14 5.108e-04 9.642e-09 1.122e-04 2.833e-08 4.873e-08 1.139e-05 2.383e-04 1.130e-03 
 0.21639 8.767 1.409 1.227e-03 1.394e-14 5.053e-04 9.212e-09 1.085e-04 2.727e-08 4.677e-08 1.114e-05 2.349e-04 1.123e-03 
 0.21680 8.755 1.407 1.226e-03 1.368e-14 4.998e-04 8.802e-09 1.048e-04 2.625e-08 4.488e-08 1.089e-05 2.315e-04 1.115e-03 
 0.21721 8.742 1.406 1.226e-03 1.343e-14 4.944e-04 8.412e-09 1.013e-04 2.528e-08 4.308e-08 1.064e-05 2.282e-04 1.107e-03 
 0.21762 8.730 1.404 1.225e-03 1.318e-14 4.890e-04 8.037e-09 9.794e-05 2.433e-08 4.134e-08 1.040e-05 2.249e-04 1.100e-03 
 0.21803 8.718 1.402 1.225e-03 1.293e-14 4.837e-04 7.677e-09 9.465e-05 2.342e-08 3.967e-08 1.017e-05 2.217e-04 1.092e-03 
 0.21844 8.706 1.400 1.224e-03 1.268e-14 4.785e-04 7.336e-09 9.149e-05 2.255e-08 3.807e-08 9.940e-06 2.185e-04 1.085e-03 
 0.21885 8.694 1.399 1.224e-03 1.245e-14 4.733e-04 7.010e-09 8.842e-05 2.171e-08 3.653e-08 9.716e-06 2.153e-04 1.077e-03 
 0.21926 8.682 1.397 1.223e-03 1.221e-14 4.681e-04 6.697e-09 8.544e-05 2.090e-08 3.505e-08 9.496e-06 2.122e-04 1.070e-03 
 0.21967 8.670 1.395 1.222e-03 1.198e-14 4.630e-04 6.398e-09 8.257e-05 2.012e-08 3.364e-08 9.283e-06 2.091e-04 1.063e-03 
 0.22008 8.657 1.393 1.222e-03 1.176e-14 4.579e-04 6.114e-09 7.980e-05 1.937e-08 3.228e-08 9.073e-06 2.061e-04 1.055e-03 
 0.22049 8.645 1.391 1.221e-03 1.154e-14 4.529e-04 5.841e-09 7.711e-05 1.864e-08 3.098e-08 8.869e-06 2.031e-04 1.048e-03 
 0.22090 8.633 1.390 1.221e-03 1.132e-14 4.480e-04 5.580e-09 7.451e-05 1.794e-08 2.972e-08 8.669e-06 2.002e-04 1.041e-03 
 0.22131 8.621 1.388 1.220e-03 1.112e-14 4.430e-04 5.332e-09 7.200e-05 1.728e-08 2.852e-08 8.473e-06 1.973e-04 1.034e-03 
 0.22172 8.609 1.386 1.219e-03 1.091e-14 4.381e-04 5.097e-09 6.959e-05 1.663e-08 2.738e-08 8.282e-06 1.944e-04 1.027e-03 
 0.22213 8.597 1.384 1.219e-03 1.071e-14 4.333e-04 4.870e-09 6.724e-05 1.601e-08 2.627e-08 8.095e-06 1.915e-04 1.019e-03 
 0.22254 8.585 1.383 1.218e-03 1.051e-14 4.285e-04 4.652e-09 6.496e-05 1.541e-08 2.520e-08 7.911e-06 1.887e-04 1.012e-03 
 0.22295 8.573 1.381 1.217e-03 1.031e-14 4.238e-04 4.443e-09 6.276e-05 1.483e-08 2.418e-08 7.732e-06 1.860e-04 1.005e-03 
 0.22336 8.562 1.379 1.217e-03 1.011e-14 4.191e-04 4.242e-09 6.062e-05 1.427e-08 2.319e-08 7.558e-06 1.832e-04 9.982e-04 
 0.22377 8.550 1.377 1.216e-03 9.925e-15 4.144e-04 4.053e-09 5.857e-05 1.374e-08 2.225e-08 7.387e-06 1.805e-04 9.912e-04 
 0.22418 8.538 1.375 1.216e-03 9.747e-15 4.098e-04 3.874e-09 5.660e-05 1.323e-08 2.135e-08 7.220e-06 1.779e-04 9.843e-04 
 0.22459 8.526 1.374 1.215e-03 9.569e-15 4.052e-04 3.701e-09 5.468e-05 1.273e-08 2.049e-08 7.056e-06 1.753e-04 9.773e-04 
 0.22500 8.514 1.372 1.214e-03 9.391e-15 4.007e-04 3.536e-09 5.282e-05 1.225e-08 1.965e-08 6.897e-06 1.727e-04 9.705e-04 
 0.22541 8.502 1.370 1.213e-03 9.213e-15 3.963e-04 3.376e-09 5.102e-05 1.179e-08 1.885e-08 6.740e-06 1.701e-04 9.636e-04 
 0.22582 8.491 1.368 1.213e-03 9.035e-15 3.918e-04 3.224e-09 4.927e-05 1.135e-08 1.808e-08 6.587e-06 1.676e-04 9.569e-04 
 0.22623 8.479 1.366 1.212e-03 8.864e-15 3.875e-04 3.080e-09 4.760e-05 1.092e-08 1.734e-08 6.438e-06 1.651e-04 9.502e-04 
 0.22664 8.467 1.365 1.211e-03 8.705e-15 3.831e-04 2.943e-09 4.599e-05 1.051e-08 1.664e-08 6.293e-06 1.627e-04 9.435e-04 
 0.22705 8.455 1.363 1.210e-03 8.545e-15 3.788e-04 2.811e-09 4.442e-05 1.012e-08 1.596e-08 6.150e-06 1.603e-04 9.367e-04 
 0.22746 8.444 1.361 1.210e-03 8.386e-15 3.745e-04 2.685e-09 4.290e-05 9.737e-09 1.531e-08 6.010e-06 1.579e-04 9.301e-04 
 0.22787 8.432 1.359 1.209e-03 8.227e-15 3.703e-04 2.564e-09 4.143e-05 9.369e-09 1.468e-08 5.874e-06 1.555e-04 9.235e-04 
 0.22828 8.420 1.357 1.208e-03 8.067e-15 3.662e-04 2.449e-09 4.002e-05 9.015e-09 1.408e-08 5.741e-06 1.532e-04 9.170e-04 
 0.22869 8.409 1.356 1.207e-03 7.922e-15 3.620e-04 2.340e-09 3.865e-05 8.677e-09 1.351e-08 5.611e-06 1.509e-04 9.105e-04 
 0.22910 8.397 1.354 1.206e-03 7.777e-15 3.579e-04 2.235e-09 3.733e-05 8.350e-09 1.296e-08 5.483e-06 1.487e-04 9.040e-04 
 0.22951 8.386 1.352 1.206e-03 7.632e-15 3.539e-04 2.135e-09 3.605e-05 8.036e-09 1.243e-08 5.359e-06 1.464e-04 8.976e-04 
 0.22992 8.374 1.350 1.205e-03 7.487e-15 3.499e-04 2.039e-09 3.482e-05 7.732e-09 1.192e-08 5.237e-06 1.443e-04 8.912e-04 
 0.23033 8.362 1.348 1.204e-03 7.349e-15 3.459e-04 1.948e-09 3.363e-05 7.441e-09 1.144e-08 5.118e-06 1.421e-04 8.848e-04 
 0.23074 8.351 1.346 1.203e-03 7.216e-15 3.419e-04 1.861e-09 3.248e-05 7.161e-09 1.097e-08 5.002e-06 1.400e-04 8.785e-04 
 0.23115 8.339 1.345 1.202e-03 7.082e-15 3.380e-04 1.777e-09 3.136e-05 6.891e-09 1.052e-08 4.889e-06 1.378e-04 8.722e-04 
 0.23156 8.328 1.343 1.201e-03 6.949e-15 3.342e-04 1.697e-09 3.028e-05 6.630e-09 1.009e-08 4.778e-06 1.358e-04 8.660e-04 
 0.23197 8.316 1.341 1.201e-03 6.819e-15 3.304e-04 1.621e-09 2.924e-05 6.380e-09 9.677e-09 4.669e-06 1.337e-04 8.598e-04 
 0.23238 8.305 1.339 1.200e-03 6.696e-15 3.266e-04 1.549e-09 2.824e-05 6.140e-09 9.282e-09 4.563e-06 1.317e-04 8.536e-04 
 0.23279 8.294 1.337 1.199e-03 6.573e-15 3.229e-04 1.480e-09 2.727e-05 5.908e-09 8.902e-09 4.460e-06 1.297e-04 8.475e-04 
 0.23320 8.282 1.336 1.198e-03 6.450e-15 3.192e-04 1.413e-09 2.633e-05 5.684e-09 8.536e-09 4.358e-06 1.277e-04 8.414e-04 
 0.23361 8.271 1.334 1.197e-03 6.328e-15 3.155e-04 1.349e-09 2.542e-05 5.469e-09 8.186e-09 4.259e-06 1.258e-04 8.354e-04 
 0.23402 8.259 1.332 1.196e-03 6.214e-15 3.119e-04 1.289e-09 2.455e-05 5.263e-09 7.852e-09 4.163e-06 1.239e-04 8.294e-04 
 0.23443 8.248 1.330 1.195e-03 6.101e-15 3.083e-04 1.232e-09 2.371e-05 5.064e-09 7.530e-09 4.068e-06 1.220e-04 8.234e-04 
 0.23484 8.237 1.328 1.194e-03 5.987e-15 3.047e-04 1.176e-09 2.289e-05 4.872e-09 7.220e-09 3.975e-06 1.202e-04 8.174e-04 
 0.23525 8.226 1.326 1.193e-03 5.874e-15 3.012e-04 1.123e-09 2.210e-05 4.687e-09 6.923e-09 3.886e-06 1.183e-04 8.116e-04 
 0.23566 8.214 1.324 1.192e-03 5.769e-15 2.977e-04 1.073e-09 2.134e-05 4.510e-09 6.641e-09 3.797e-06 1.165e-04 8.057e-04 
 0.23607 8.203 1.323 1.191e-03 5.664e-15 2.943e-04 1.025e-09 2.060e-05 4.340e-09 6.369e-09 3.711e-06 1.147e-04 7.999e-04 
 0.23648 8.192 1.321 1.190e-03 5.560e-15 2.909e-04 9.791e-10 1.989e-05 4.175e-09 6.106e-09 3.627e-06 1.130e-04 7.941e-04 
 0.23689 8.181 1.319 1.189e-03 5.455e-15 2.875e-04 9.350e-10 1.920e-05 4.016e-09 5.854e-09 3.544e-06 1.113e-04 7.884e-04 
 0.23730 8.169 1.317 1.188e-03 5.358e-15 2.842e-04 8.936e-10 1.855e-05 3.865e-09 5.616e-09 3.464e-06 1.096e-04 7.827e-04 
 0.23770 8.158 1.315 1.187e-03 5.263e-15 2.808e-04 8.538e-10 1.791e-05 3.720e-09 5.387e-09 3.385e-06 1.079e-04 7.771e-04 
 0.23811 8.147 1.313 1.186e-03 5.168e-15 2.776e-04 8.155e-10 1.729e-05 3.578e-09 5.166e-09 3.308e-06 1.062e-04 7.714e-04 
 0.23852 8.136 1.312 1.185e-03 5.073e-15 2.743e-04 7.789e-10 1.669e-05 3.442e-09 4.953e-09 3.233e-06 1.046e-04 7.658e-04 
 0.23893 8.125 1.310 1.184e-03 4.978e-15 2.711e-04 7.436e-10 1.611e-05 3.311e-09 4.748e-09 3.160e-06 1.030e-04 7.603e-04 
 0.23934 8.114 1.308 1.183e-03 4.883e-15 2.680e-04 7.100e-10 1.555e-05 3.185e-09 4.551e-09 3.088e-06 1.014e-04 7.548e-04 
 0.23975 8.103 1.306 1.182e-03 4.796e-15 2.648e-04 6.784e-10 1.501e-05 3.064e-09 4.365e-09 3.018e-06 9.983e-05 7.493e-04 
 0.24016 8.092 1.304 1.181e-03 4.711e-15 2.617e-04 6.482e-10 1.449e-05 2.948e-09 4.186e-09 2.949e-06 9.829e-05 7.439e-04 
 0.24057 8.081 1.302 1.180e-03 4.627e-15 2.587e-04 6.192e-10 1.399e-05 2.837e-09 4.014e-09 2.882e-06 9.677e-05 7.385e-04 
 0.24098 8.070 1.300 1.178e-03 4.542e-15 2.556e-04 5.913e-10 1.351e-05 2.728e-09 3.848e-09 2.817e-06 9.527e-05 7.331e-04 
 0.24139 8.059 1.299 1.177e-03 4.458e-15 2.526e-04 5.646e-10 1.303e-05 2.624e-09 3.688e-09 2.753e-06 9.379e-05 7.278e-04 
 0.24180 8.048 1.297 1.176e-03 4.373e-15 2.496e-04 5.391e-10 1.258e-05 2.524e-09 3.536e-09 2.690e-06 9.234e-05 7.225e-04 
 0.24221 8.037 1.295 1.175e-03 4.294e-15 2.467e-04 5.150e-10 1.215e-05 2.428e-09 3.390e-09 2.629e-06 9.091e-05 7.173e-04 
 0.24262 8.026 1.293 1.174e-03 4.217e-15 2.438e-04 4.919e-10 1.172e-05 2.336e-09 3.250e-09 2.570e-06 8.949e-05 7.120e-04 
 0.24303 8.015 1.291 1.173e-03 4.140e-15 2.409e-04 4.699e-10 1.132e-05 2.247e-09 3.116e-09 2.511e-06 8.810e-05 7.069e-04 
 0.24344 8.004 1.289 1.172e-03 4.064e-15 2.381e-04 4.487e-10 1.092e-05 2.161e-09 2.987e-09 2.454e-06 8.673e-05 7.018e-04 
 0.24385 7.993 1.287 1.170e-03 3.990e-15 2.352e-04 4.286e-10 1.054e-05 2.079e-09 2.864e-09 2.398e-06 8.537e-05 6.966e-04 
 0.24426 7.982 1.286 1.169e-03 3.919e-15 2.325e-04 4.095e-10 1.018e-05 2.000e-09 2.746e-09 2.344e-06 8.404e-05 6.916e-04 
 0.24467 7.971 1.284 1.168e-03 3.848e-15 2.297e-04 3.911e-10 9.822e-06 1.923e-09 2.632e-09 2.291e-06 8.273e-05 6.865e-04 
 0.24508 7.961 1.282 1.167e-03 3.777e-15 2.270e-04 3.735e-10 9.479e-06 1.850e-09 2.523e-09 2.239e-06 8.144e-05 6.815e-04 
 0.24549 7.950 1.280 1.166e-03 3.708e-15 2.243e-04 3.567e-10 9.149e-06 1.779e-09 2.419e-09 2.188e-06 8.016e-05 6.765e-04 
 0.24590 7.939 1.278 1.165e-03 3.642e-15 2.216e-04 3.408e-10 8.831e-06 1.712e-09 2.319e-09 2.138e-06 7.890e-05 6.715e-04 
 0.24631 7.928 1.276 1.163e-03 3.577e-15 2.190e-04 3.255e-10 8.523e-06 1.646e-09 2.223e-09 2.090e-06 7.767e-05 6.666e-04 
 0.24672 7.918 1.274 1.162e-03 3.511e-15 2.163e-04 3.108e-10 8.226e-06 1.583e-09 2.131e-09 2.042e-06 7.645e-05 6.617e-04 
 0.24713 7.907 1.272 1.161e-03 3.446e-15 2.138e-04 2.968e-10 7.938e-06 1.523e-09 2.043e-09 1.995e-06 7.524e-05 6.568e-04 
 0.24754 7.896 1.271 1.160e-03 3.385e-15 2.112e-04 2.836e-10 7.662e-06 1.465e-09 1.959e-09 1.950e-06 7.406e-05 6.520e-04 
 0.24795 7.886 1.269 1.158e-03 3.324e-15 2.087e-04 2.708e-10 7.395e-06 1.409e-09 1.878e-09 1.905e-06 7.289e-05 6.471e-04 
 0.24836 7.875 1.267 1.157e-03 3.263e-15 2.062e-04 2.586e-10 7.136e-06 1.355e-09 1.800e-09 1.862e-06 7.174e-05 6.423e-04 
 0.24877 7.864 1.265 1.156e-03 3.203e-15 2.037e-04 2.469e-10 6.887e-06 1.303e-09 1.725e-09 1.820e-06 7.061e-05 6.375e-04 
 0.24918 7.854 1.263 1.155e-03 3.146e-15 2.012e-04 2.359e-10 6.647e-06 1.253e-09 1.654e-09 1.778e-06 6.949e-05 6.327e-04 
