# Distribution of neutrino fluxes in the B16(AGSS09met) standard solar model model.
# 
# arXiv:1611.09867
#
# Columns in the Table below represent:
#
# 1) Radius of the zone in units of one solar radius
# 2) Temperature in units of 10^6 deg (K)
# 3) Logarithm (to the base 10) of the electron density in units of
#   cm^{-3}/N_A, where N_A is the Avogadro number
# 4) Mass of the zone with the given radius in units of one solar mass 
# 5) Fraction of pp neutrinos produced in the zone 
# 6) Fraction of pep neutrinos produced in the zone
# 7) Fraction of hep neutrinos produced in the zone
# 8) Fraction of beryllium 7 neutrinos produced in the zone
# 9) Fraction of boron 8 neutrinos produced in the zone
# 10) Fraction of nitrogen 13 neutrinos produced in the zone
# 11) Fraction of oxygen 15 neutrinos produced in the zone
# 12) Fraction of florine 17 neutrinos produced in the zone
#
# FORMAT: (f6.4,tr1,f6.3,tr1,f5.3,tr2,9(e14.8,tr2)) 

0.0635 14.283 1.922  4.96761117e-04  5.88418128e+00  7.78725791e+00  3.43305404e+00  1.30049778e+01  1.32047851e+01  9.54997631e+00  1.35680479e+01  1.33918448e+01  
0.0640 14.267 1.921  5.04050928e-04  5.95532377e+00  7.86286058e+00  3.48780201e+00  1.30074969e+01  1.30260908e+01  9.46236603e+00  1.34436647e+01  1.32433580e+01  
0.0645 14.251 1.920  5.07509743e-04  5.98060343e+00  7.87757719e+00  3.51597325e+00  1.29086547e+01  1.27498263e+01  9.30275959e+00  1.32169917e+01  1.29948208e+01  
0.0650 14.235 1.919  5.14839892e-04  6.05104257e+00  7.95141424e+00  3.57097946e+00  1.29050693e+01  1.25675404e+01  9.21165349e+00  1.30876435e+01  1.28420282e+01  
0.0655 14.218 1.917  5.21590060e-04  6.11394187e+00  8.01489877e+00  3.62191099e+00  1.28834244e+01  1.23706778e+01  9.10894484e+00  1.29418129e+01  1.26736515e+01  
0.0660 14.202 1.916  5.26819029e-04  6.15835994e+00  8.05378802e+00  3.66220710e+00  1.28213695e+01  1.21381854e+01  8.97904251e+00  1.27573453e+01  1.24680345e+01  
0.0665 14.185 1.915  5.33539278e-04  6.21965954e+00  8.11437301e+00  3.71284554e+00  1.27925551e+01  1.19388238e+01  8.87303581e+00  1.26068280e+01  1.22959443e+01  
0.0670 14.168 1.914  5.40096080e-04  6.27832350e+00  8.17111433e+00  3.76227068e+00  1.27566846e+01  1.17357655e+01  8.76339256e+00  1.24511465e+01  1.21193849e+01  
0.0675 14.152 1.913  5.45499148e-04  6.32292687e+00  8.20919871e+00  3.80358984e+00  1.26909783e+01  1.15084741e+01  8.63459297e+00  1.22682465e+01  1.19169342e+01  
0.0680 14.135 1.912  5.51591162e-04  6.37492843e+00  8.25654051e+00  3.84964791e+00  1.26386337e+01  1.12954885e+01  8.51581633e+00  1.20995875e+01  1.17287547e+01  
0.0685 14.118 1.910  5.56839164e-04  6.41656028e+00  8.29012170e+00  3.88972945e+00  1.25645863e+01  1.10661415e+01  8.38373374e+00  1.19120227e+01  1.15228269e+01  
0.0690 14.101 1.909  5.63989568e-04  6.47948821e+00  8.35083892e+00  3.94304050e+00  1.25305803e+01  1.08739830e+01  8.27913835e+00  1.17635134e+01  1.13550745e+01  
0.0695 14.084 1.908  5.69326687e-04  6.52088135e+00  8.38345685e+00  3.98355311e+00  1.24539797e+01  1.06487810e+01  8.14815086e+00  1.15775062e+01  1.11518675e+01  
0.0700 14.068 1.907  5.75682905e-04  6.57329873e+00  8.42990486e+00  4.03112080e+00  1.23972036e+01  1.04428592e+01  8.03109073e+00  1.14112863e+01  1.09681801e+01  
0.0705 14.050 1.905  5.82129636e-04  6.62602573e+00  8.47639073e+00  4.07921055e+00  1.23398933e+01  1.02396124e+01  7.91505070e+00  1.12465181e+01  1.07864969e+01  
0.0710 14.033 1.904  5.89062576e-04  6.68354476e+00  8.52863250e+00  4.13059022e+00  1.22903198e+01  1.00459100e+01  7.80532039e+00  1.10907144e+01  1.06140207e+01  
0.0715 14.016 1.903  5.93327859e-04  6.71014329e+00  8.54113744e+00  4.16311554e+00  1.21834704e+01  9.80959643e+00  7.66108686e+00  1.08858837e+01  1.03954071e+01  
0.0720 13.999 1.902  6.01085310e-04  6.77562793e+00  8.60278463e+00  4.22007245e+00  1.21457004e+01  9.63022328e+00  7.56079349e+00  1.07434892e+01  1.02367067e+01  
0.0725 13.982 1.900  6.04448491e-04  6.79083681e+00  8.60034583e+00  4.24599664e+00  1.20179585e+01  9.38466404e+00  7.40681830e+00  1.05248138e+01  1.00062773e+01  
0.0730 13.964 1.899  6.12800999e-04  6.86150176e+00  8.66778712e+00  4.30690624e+00  1.19867175e+01  9.21503428e+00  7.31250092e+00  1.03909116e+01  9.85660660e+00  
0.0735 13.947 1.898  6.17556565e-04  6.89105818e+00  8.68300039e+00  4.34232269e+00  1.18836546e+01  8.99550166e+00  7.17679360e+00  1.01981947e+01  9.65214592e+00  
0.0740 13.929 1.897  6.24604523e-04  6.94557918e+00  8.72934911e+00  4.39375080e+00  1.18225635e+01  8.80978228e+00  7.06728333e+00  1.00427028e+01  9.48333002e+00  
0.0745 13.912 1.895  6.29233080e-04  6.97245087e+00  8.74068629e+00  4.42796766e+00  1.17143932e+01  8.59335130e+00  6.93161220e+00  9.85003388e+00  9.28023557e+00  
0.0750 13.894 1.894  6.37300487e-04  7.03670259e+00  8.79853764e+00  4.48627344e+00  1.16679304e+01  8.42397322e+00  6.83319872e+00  9.71031125e+00  9.12740411e+00  
0.0755 13.877 1.893  6.41456340e-04  7.05701430e+00  8.80120288e+00  4.51680024e+00  1.15488895e+01  8.20744690e+00  6.69469828e+00  9.51361943e+00  8.92201439e+00  
0.0760 13.859 1.892  6.48844172e-04  7.11224216e+00  8.84710742e+00  4.56996957e+00  1.14860249e+01  8.03247101e+00  6.58945072e+00  9.36418427e+00  8.76128716e+00  
0.0765 13.841 1.890  6.54208299e-04  7.14445020e+00  8.86411179e+00  4.60865947e+00  1.13861665e+01  7.83612234e+00  6.46503870e+00  9.18751197e+00  8.57594150e+00  
0.0770 13.824 1.889  6.61000609e-04  7.19153461e+00  8.89928436e+00  4.65724266e+00  1.13095181e+01  7.65844507e+00  6.35500697e+00  9.03127542e+00  8.41021009e+00  
0.0775 13.806 1.888  6.65007799e-04  7.20762490e+00  8.89590426e+00  4.68598202e+00  1.11845625e+01  7.45233547e+00  6.21981000e+00  8.83927412e+00  8.21199449e+00  
0.0780 13.788 1.886  6.72199356e-04  7.25762067e+00  8.93408785e+00  4.73702938e+00  1.11114157e+01  7.28241234e+00  6.11413162e+00  8.68922255e+00  8.05310005e+00  
0.0785 13.770 1.885  6.78645505e-04  7.29866512e+00  8.96097796e+00  4.78256840e+00  1.10247456e+01  7.10778293e+00  6.00294371e+00  8.53133948e+00  7.88776752e+00  
0.0790 13.752 1.884  6.83831284e-04  7.32544817e+00  8.97014166e+00  4.81899868e+00  1.09167896e+01  6.92322483e+00  5.88192625e+00  8.35948528e+00  7.71026405e+00  
0.0795 13.734 1.882  6.91230467e-04  7.37519154e+00  9.00713828e+00  4.87083209e+00  1.08426471e+01  6.76263181e+00  5.78025778e+00  8.21512886e+00  7.55863729e+00  
0.0800 13.716 1.881  6.95695344e-04  7.39281773e+00  9.00472553e+00  4.90171546e+00  1.07221012e+01  6.57767052e+00  5.65599818e+00  8.03866292e+00  7.37836231e+00  
0.0805 13.698 1.880  7.03089812e-04  7.44089523e+00  9.03913630e+00  4.95306028e+00  1.06452401e+01  6.42150627e+00  5.55567952e+00  7.89622330e+00  7.22973833e+00  
0.0810 13.680 1.879  7.06893392e-04  7.45018303e+00  9.02627761e+00  4.97881611e+00  1.05139371e+01  6.23711564e+00  5.42914406e+00  7.71651907e+00  7.04790583e+00  
0.0815 13.662 1.877  7.13772897e-04  7.49126714e+00  9.05170056e+00  5.02607527e+00  1.04270711e+01  6.08072484e+00  5.32628065e+00  7.57045961e+00  6.89715170e+00  
0.0820 13.644 1.876  7.20945594e-04  7.53456142e+00  9.07954608e+00  5.07511037e+00  1.03435957e+01  5.93005643e+00  5.22690662e+00  7.42935835e+00  6.75168118e+00  
0.0825 13.625 1.874  7.26485217e-04  7.55993207e+00  9.08560729e+00  5.11234647e+00  1.02363377e+01  5.76988056e+00  5.11747389e+00  7.27395678e+00  6.59404733e+00  
0.0830 13.607 1.873  7.30350090e-04  7.56725829e+00  9.06986074e+00  5.13755734e+00  1.01053676e+01  5.59951128e+00  4.99770860e+00  7.10386624e+00  6.42373678e+00  
0.0835 13.589 1.872  7.37382448e-04  7.60677447e+00  9.09246631e+00  5.18486683e+00  1.00170792e+01  5.45449179e+00  4.89982058e+00  6.96487176e+00  6.28190953e+00  
0.0840 13.570 1.870  7.43124576e-04  7.63213352e+00  9.09797942e+00  5.22278275e+00  9.91103063e+00  5.30372898e+00  4.79515061e+00  6.81623487e+00  6.13218828e+00  
0.0845 13.552 1.869  7.51397689e-04  7.68260183e+00  9.13317147e+00  5.27820971e+00  9.83772816e+00  5.17323701e+00  4.70761810e+00  6.69195787e+00  6.00495698e+00  
0.0850 13.533 1.868  7.53922388e-04  7.67351288e+00  9.09751805e+00  5.29288169e+00  9.69005319e+00  5.00864346e+00  4.58697260e+00  6.52060427e+00  5.83647830e+00  
0.0855 13.515 1.866  7.60424708e-04  7.70440247e+00  9.10906346e+00  5.33533732e+00  9.59242781e+00  4.87074940e+00  4.49038755e+00  6.38345409e+00  5.69879833e+00  
0.0860 13.496 1.865  7.68156198e-04  7.74685466e+00  9.13406813e+00  5.38608523e+00  9.50974916e+00  4.74370742e+00  4.40239198e+00  6.25851336e+00  5.57269059e+00  
0.0865 13.478 1.864  7.72265485e-04  7.75195141e+00  9.11495259e+00  5.41105934e+00  9.38281882e+00  4.59893526e+00  4.29608750e+00  6.10753917e+00  5.42427270e+00  
0.0870 13.459 1.862  7.78070185e-04  7.77345058e+00  9.11497151e+00  5.44768932e+00  9.27600581e+00  4.46589949e+00  4.19991611e+00  5.97096942e+00  5.28903442e+00  
0.0875 13.441 1.861  7.83809228e-04  7.79353609e+00  9.11320157e+00  5.48355355e+00  9.16834073e+00  4.33539032e+00  4.10482874e+00  5.83593837e+00  5.15575839e+00  
0.0880 13.422 1.860  7.90698628e-04  7.82425380e+00  9.12370116e+00  5.52715633e+00  9.07384964e+00  4.21386130e+00  4.01700830e+00  5.71123663e+00  5.03217297e+00  
0.0885 13.403 1.858  7.96792447e-04  7.84625724e+00  9.12392348e+00  5.56483116e+00  8.97042951e+00  4.09163053e+00  3.92698001e+00  5.58339311e+00  4.90652326e+00  
0.0890 13.384 1.857  8.00912268e-04  7.84813513e+00  9.10068601e+00  5.58838543e+00  8.84525815e+00  3.96260658e+00  3.82903588e+00  5.44429038e+00  4.77161663e+00  
0.0895 13.366 1.855  8.06308817e-04  7.86193703e+00  9.09116013e+00  5.62061401e+00  8.73400297e+00  3.84164203e+00  3.73803752e+00  5.31506202e+00  4.64574623e+00  
0.0900 13.347 1.854  8.13043152e-04  7.88802553e+00  9.09570413e+00  5.66185651e+00  8.63711201e+00  3.72946977e+00  3.65444251e+00  5.19635833e+00  4.52959540e+00  
0.0905 13.328 1.853  8.20674526e-04  7.92190137e+00  9.10908940e+00  5.70894060e+00  8.54978603e+00  3.62451190e+00  3.57648446e+00  5.08566740e+00  4.42107922e+00  
0.0910 13.309 1.851  8.22526985e-04  7.89927847e+00  9.05757394e+00  5.71541858e+00  8.40373786e+00  3.49859577e+00  3.47604484e+00  4.94300146e+00  4.28558200e+00  
0.0915 13.290 1.850  8.30263190e-04  7.93263280e+00  9.07003495e+00  5.76262344e+00  8.31671599e+00  3.39763027e+00  3.40017381e+00  4.83527281e+00  4.18046999e+00  
0.0920 13.271 1.848  8.36695719e-04  7.95261144e+00  9.06714143e+00  5.80032287e+00  8.21733039e+00  3.29519929e+00  3.32113782e+00  4.72304058e+00  4.07222795e+00  
0.0925 13.253 1.847  8.40460008e-04  7.94654040e+00  9.03455164e+00  5.81916014e+00  8.09266865e+00  3.18565361e+00  3.23349040e+00  4.59855607e+00  3.95406331e+00  
0.0930 13.234 1.845  8.46933573e-04  7.96546175e+00  9.03025428e+00  5.85649954e+00  7.99384387e+00  3.08770719e+00  3.15690760e+00  4.48980667e+00  3.84974294e+00  
0.0935 13.215 1.844  8.53393518e-04  7.98342860e+00  9.02481218e+00  5.89333283e+00  7.89538500e+00  2.99269177e+00  3.08196037e+00  4.38337982e+00  3.74801889e+00  
0.0940 13.196 1.843  8.57767649e-04  7.98117504e+00  8.99651901e+00  5.91536899e+00  7.77854428e+00  2.89354997e+00  3.00137676e+00  4.26893126e+00  3.64004875e+00  
0.0945 13.177 1.841  8.63790279e-04  7.99361731e+00  8.98470915e+00  5.94847925e+00  7.67674663e+00  2.80170248e+00  2.92750368e+00  4.16402515e+00  3.54058905e+00  
0.0950 13.157 1.840  8.69523792e-04  8.00262946e+00  8.96901359e+00  5.97921431e+00  7.57301195e+00  2.71162269e+00  2.85423701e+00  4.05997833e+00  3.44240119e+00  
0.0955 13.138 1.838  8.75415280e-04  8.01238091e+00  8.95411049e+00  6.01066103e+00  7.47121157e+00  2.62452958e+00  2.78295091e+00  3.95874431e+00  3.34710210e+00  
0.0960 13.119 1.837  8.79253494e-04  8.00270469e+00  8.91753313e+00  6.02763400e+00  7.35286346e+00  2.53403169e+00  2.70684550e+00  3.85065076e+00  3.24652946e+00  
0.0965 13.100 1.835  8.87039467e-04  8.02827065e+00  8.92009857e+00  6.07136640e+00  7.26728802e+00  2.45610971e+00  2.64349515e+00  3.76070085e+00  3.16154449e+00  
0.0970 13.081 1.834  8.90500844e-04  8.01395511e+00  8.87846127e+00  6.08502835e+00  7.14793612e+00  2.36995353e+00  2.56965640e+00  3.65582391e+00  3.06470873e+00  
0.0975 13.062 1.833  8.96606361e-04  8.02288559e+00  8.86249770e+00  6.11649857e+00  7.04980668e+00  2.29198522e+00  2.50407775e+00  3.56269579e+00  2.97798233e+00  
0.0980 13.043 1.831  9.03143722e-04  8.03488844e+00  8.84991551e+00  6.15047909e+00  6.95577985e+00  2.21758005e+00  2.44122096e+00  3.47343658e+00  2.89498862e+00  
0.0985 13.023 1.830  9.07346606e-04  8.02543196e+00  8.81377253e+00  6.16814038e+00  6.84502626e+00  2.14028837e+00  2.37389874e+00  3.37781958e+00  2.80723956e+00  
0.0990 13.004 1.828  9.14639793e-04  8.04263748e+00  8.80683221e+00  6.20646674e+00  6.75767081e+00  2.07164609e+00  2.31544601e+00  3.29481948e+00  2.73028012e+00  
0.0995 12.985 1.827  9.17707919e-04  8.02205048e+00  8.75865140e+00  6.21566963e+00  6.64079970e+00  1.99665080e+00  2.24845480e+00  3.19966323e+00  2.64384895e+00  
0.1000 12.966 1.825  9.23634332e-04  8.02592465e+00  8.73711243e+00  6.24397890e+00  6.54463327e+00  1.92877684e+00  2.18898491e+00  3.11520868e+00  2.56646669e+00  
0.1005 12.946 1.824  9.29529488e-04  8.02880500e+00  8.71452416e+00  6.27165285e+00  6.44915650e+00  1.86309385e+00  2.13091133e+00  3.03273696e+00  2.49117008e+00  
0.1010 12.927 1.822  9.34134703e-04  8.01991391e+00  8.67923329e+00  6.29020781e+00  6.34583281e+00  1.79711566e+00  2.07141811e+00  2.94823947e+00  2.41465715e+00  
0.1015 12.908 1.821  9.40258789e-04  8.02343474e+00  8.65736829e+00  6.31864575e+00  6.25336158e+00  1.73561568e+00  2.01629463e+00  2.86995898e+00  2.34355935e+00  
0.1020 12.888 1.819  9.46594519e-04  8.02804995e+00  8.63673068e+00  6.34804951e+00  6.16327050e+00  1.67668251e+00  1.96308233e+00  2.79439367e+00  2.27511630e+00  
0.1025 12.869 1.818  9.50069341e-04  8.00780212e+00  8.58948484e+00  6.35784412e+00  6.05600950e+00  1.61509094e+00  1.90562925e+00  2.71278566e+00  2.20221379e+00  
0.1030 12.850 1.816  9.55786381e-04  8.00594033e+00  8.56193871e+00  6.38235326e+00  5.96333121e+00  1.55833635e+00  1.85333506e+00  2.63851942e+00  2.13549263e+00  
0.1035 12.830 1.815  9.60841309e-04  7.99790711e+00  8.52787735e+00  6.40202249e+00  5.86761175e+00  1.50248583e+00  1.80114003e+00  2.56438969e+00  2.06927638e+00  
0.1040 12.811 1.813  9.66648513e-04  7.99547958e+00  8.49983733e+00  6.42631329e+00  5.77729067e+00  1.44944509e+00  1.75148076e+00  2.49386601e+00  2.00630418e+00  
0.1045 12.791 1.812  9.71051748e-04  7.98091781e+00  8.45901636e+00  6.44084819e+00  5.67980886e+00  1.39626591e+00  1.70068944e+00  2.42172531e+00  1.94241936e+00  
0.1050 12.772 1.810  9.78118973e-04  7.98759877e+00  8.44070712e+00  6.47267813e+00  5.59838845e+00  1.34816051e+00  1.65540357e+00  2.35742159e+00  1.88508865e+00  
0.1055 12.753 1.809  9.81239020e-04  7.96144987e+00  8.38792042e+00  6.47791298e+00  5.49618661e+00  1.29703598e+00  1.60523837e+00  2.28616104e+00  1.82266373e+00  
0.1060 12.733 1.807  9.87753854e-04  7.96233288e+00  8.36358058e+00  6.50527382e+00  5.41318657e+00  1.25115295e+00  1.56112096e+00  2.22351226e+00  1.76727783e+00  
0.1065 12.714 1.806  9.91534675e-04  7.94062471e+00  8.31569786e+00  6.51417164e+00  5.31678640e+00  1.20389999e+00  1.51425264e+00  2.15693900e+00  1.70918749e+00  
0.1070 12.694 1.804  9.96916206e-04  7.93124744e+00  8.28075958e+00  6.53326261e+00  5.22951640e+00  1.15961335e+00  1.47056009e+00  2.09488582e+00  1.65489892e+00  
0.1075 12.675 1.803  1.00376480e-03  7.93288776e+00  8.25739494e+00  6.56152659e+00  5.15084308e+00  1.11851398e+00  1.43011032e+00  2.03744789e+00  1.60457149e+00  
0.1080 12.655 1.801  1.00764341e-03  7.91047865e+00  8.20921584e+00  6.56989687e+00  5.05863425e+00  1.07615344e+00  1.38700825e+00  1.97622385e+00  1.55167316e+00  
0.1085 12.636 1.800  1.01184042e-03  7.89014960e+00  8.16327411e+00  6.58003514e+00  4.96876590e+00  1.03515571e+00  1.34511950e+00  1.91672483e+00  1.50034311e+00  
0.1090 12.616 1.798  1.01784023e-03  7.88334775e+00  8.13137977e+00  6.60153632e+00  4.88841819e+00  9.97064567e-01  1.30641490e+00  1.86175908e+00  1.45279279e+00  
0.1095 12.597 1.797  1.02211488e-03  7.86266323e+00  8.08535179e+00  6.61140848e+00  4.80120626e+00  9.58920166e-01  1.26678393e+00  1.80546708e+00  1.40454154e+00  
0.1100 12.577 1.795  1.02750759e-03  7.85009216e+00  8.04774761e+00  6.62815188e+00  4.72001934e+00  9.22875040e-01  1.22934668e+00  1.75229774e+00  1.35894340e+00  
0.1105 12.558 1.794  1.03368948e-03  7.84297453e+00  8.01585574e+00  6.64954218e+00  4.64351004e+00  8.88859965e-01  1.19388827e+00  1.70194398e+00  1.31580692e+00  
0.1110 12.538 1.792  1.03586086e-03  7.80503212e+00  7.95272090e+00  6.64471536e+00  4.55068592e+00  8.53036552e-01  1.15515382e+00  1.64691229e+00  1.26937760e+00  
0.1115 12.519 1.791  1.04255998e-03  7.80075556e+00  7.92384222e+00  6.66867709e+00  4.47777116e+00  8.21302128e-01  1.12171099e+00  1.59942310e+00  1.22885318e+00  
0.1120 12.499 1.789  1.04745990e-03  7.78243899e+00  7.88093732e+00  6.68063178e+00  4.39874559e+00  7.89779000e-01  1.08767730e+00  1.55108503e+00  1.18800585e+00  
0.1125 12.480 1.788  1.05193874e-03  7.76058087e+00  7.83460157e+00  6.68951531e+00  4.31904500e+00  7.59060180e-01  1.05413619e+00  1.50344342e+00  1.14792148e+00  
0.1130 12.460 1.786  1.05682178e-03  7.74126109e+00  7.79095399e+00  6.70061175e+00  4.24194218e+00  7.29608283e-01  1.02180799e+00  1.45752726e+00  1.10935601e+00  
0.1135 12.440 1.784  1.06286560e-03  7.72993037e+00  7.75547352e+00  6.71864436e+00  4.17045257e+00  7.01977171e-01  9.91449104e-01  1.41441534e+00  1.07313914e+00  
0.1140 12.421 1.783  1.06611347e-03  7.69786969e+00  7.69945527e+00  6.71857915e+00  4.08956226e+00  6.73843449e-01  9.59647655e-01  1.36923755e+00  1.03562548e+00  
0.1145 12.401 1.781  1.07131386e-03  7.67951781e+00  7.65721466e+00  6.73051769e+00  4.01670104e+00  6.47547126e-01  9.30105552e-01  1.32728035e+00  1.00067880e+00  
0.1150 12.382 1.780  1.07551273e-03  7.65357841e+00  7.60761032e+00  6.73576694e+00  3.94131904e+00  6.21715126e-01  9.00625196e-01  1.28540538e+00  9.66016295e-01  
0.1155 12.362 1.778  1.08232454e-03  7.64572466e+00  7.57607422e+00  6.75700231e+00  3.87623101e+00  5.98150048e-01  8.73970361e-01  1.24755855e+00  9.34547903e-01  
0.1160 12.343 1.777  1.08452758e-03  7.60499893e+00  7.51231254e+00  6.74899672e+00  3.79651138e+00  5.73433035e-01  8.44857938e-01  1.20619409e+00  9.00730513e-01  
0.1165 12.323 1.775  1.09049841e-03  7.59030822e+00  7.47426979e+00  6.76418322e+00  3.73016474e+00  5.51018928e-01  8.18930615e-01  1.16937524e+00  8.70383196e-01  
0.1170 12.303 1.774  1.09431008e-03  7.56019739e+00  7.42131667e+00  6.76553908e+00  3.65793405e+00  5.28641091e-01  7.92405755e-01  1.13169539e+00  8.39633838e-01  
0.1175 12.284 1.772  1.09975936e-03  7.54101217e+00  7.37920183e+00  6.77668626e+00  3.59190657e+00  5.07690215e-01  7.67629664e-01  1.09650776e+00  8.10875537e-01  
0.1180 12.264 1.770  1.10492075e-03  7.51946335e+00  7.33499831e+00  6.78563029e+00  3.52617934e+00  4.87540313e-01  7.43507461e-01  1.06224643e+00  7.83005499e-01  
0.1185 12.245 1.769  1.10838434e-03  7.48601741e+00  7.27943550e+00  6.78376154e+00  3.45630348e+00  4.67521157e-01  7.19067944e-01  1.02752274e+00  7.54983813e-01  
0.1190 12.225 1.767  1.11296657e-03  7.45980731e+00  7.23102993e+00  6.78843770e+00  3.39060585e+00  4.48505724e-01  6.95845075e-01  9.94531077e-01  7.28353830e-01  
0.1195 12.206 1.766  1.11763598e-03  7.43385143e+00  7.18306335e+00  6.79327655e+00  3.32619687e+00  4.30250036e-01  6.73357949e-01  9.62581323e-01  7.02647591e-01  
0.1200 12.186 1.764  1.12233800e-03  7.40776346e+00  7.13517168e+00  6.79795215e+00  3.26293304e+00  4.12717178e-01  6.51569139e-01  9.31616747e-01  6.77817638e-01  
0.1205 12.166 1.762  1.12726376e-03  7.38279616e+00  7.08856228e+00  6.80359298e+00  3.20135226e+00  3.95962118e-01  6.30582061e-01  9.01783027e-01  6.53965822e-01  
0.1210 12.147 1.761  1.13115425e-03  7.35076727e+00  7.03541592e+00  6.80260972e+00  3.13799483e+00  3.79564848e-01  6.09732687e-01  8.72122956e-01  6.30398940e-01  
0.1215 12.127 1.759  1.13686896e-03  7.33024671e+00  6.99342700e+00  6.81225172e+00  3.08044893e+00  3.64294439e-01  5.90375289e-01  8.44572066e-01  6.08474522e-01  
0.1220 12.108 1.758  1.13923685e-03  7.28792252e+00  6.93096014e+00  6.80145079e+00  3.01531022e+00  3.48768931e-01  5.70131865e-01  8.15706489e-01  5.85780925e-01  
0.1225 12.088 1.756  1.14531245e-03  7.26896368e+00  6.89074927e+00  6.81251000e+00  2.96028058e+00  3.34642810e-01  5.52002178e-01  7.89844262e-01  5.65309478e-01  
0.1230 12.069 1.754  1.14819675e-03  7.22950575e+00  6.83145154e+00  6.80416225e+00  2.89853767e+00  3.20401740e-01  5.33234182e-01  7.62973060e-01  5.44296013e-01  
0.1235 12.049 1.753  1.15364685e-03  7.20589937e+00  6.78722360e+00  6.81073262e+00  2.84375877e+00  3.07203619e-01  5.16018560e-01  7.38263719e-01  5.24902504e-01  
0.1240 12.029 1.751  1.15715177e-03  7.16993999e+00  6.73167038e+00  6.80543746e+00  2.78551136e+00  2.94176738e-01  4.98738592e-01  7.13325690e-01  5.05501107e-01  
0.1245 12.010 1.750  1.16234028e-03  7.14410977e+00  6.68577590e+00  6.80973391e+00  2.73199458e+00  2.81967149e-01  4.82682804e-01  6.89991302e-01  4.87327078e-01  
0.1250 11.990 1.748  1.16592413e-03  7.10819121e+00  6.63073936e+00  6.80425072e+00  2.67593569e+00  2.69978248e-01  4.66776856e-01  6.66622017e-01  4.69266861e-01  
0.1255 11.971 1.746  1.17050938e-03  7.07813699e+00  6.58134328e+00  6.80430830e+00  2.62290492e+00  2.58605160e-01  4.51831565e-01  6.44398205e-01  4.52102856e-01  
0.1260 11.951 1.745  1.17409404e-03  7.04185208e+00  6.52641658e+00  6.79822768e+00  2.56869577e+00  2.47517265e-01  4.37286321e-01  6.22395698e-01  4.35210728e-01  
0.1265 11.932 1.743  1.17915357e-03  7.01417120e+00  6.47963245e+00  6.80036828e+00  2.51841569e+00  2.37097940e-01  4.23982382e-01  6.01717113e-01  4.19329579e-01  
0.1270 11.912 1.741  1.18269550e-03  6.97727196e+00  6.42463754e+00  6.79341726e+00  2.46607795e+00  2.26900891e-01  4.11189721e-01  5.81086380e-01  4.03604332e-01  
0.1275 11.893 1.740  1.18768064e-03  6.94864157e+00  6.37742815e+00  6.79444228e+00  2.41744094e+00  2.17313896e-01  3.99730072e-01  5.61679641e-01  3.88809708e-01  
0.1280 11.873 1.738  1.19155773e-03  6.91335641e+00  6.32441208e+00  6.78877424e+00  2.36767612e+00  2.08006052e-01  3.89204778e-01  5.42514332e-01  3.74296142e-01  
0.1285 11.854 1.737  1.19466148e-03  6.87346010e+00  6.26741268e+00  6.77842518e+00  2.31723847e+00  1.98921536e-01  3.79610054e-01  5.23572442e-01  3.60021972e-01  
0.1290 11.834 1.735  1.19989936e-03  6.84561337e+00  6.22154333e+00  6.77989793e+00  2.27150645e+00  1.90456495e-01  3.71663891e-01  5.05980446e-01  3.46742127e-01  
0.1295 11.815 1.733  1.20372581e-03  6.80956063e+00  6.16854758e+00  6.77304027e+00  2.22428189e+00  1.82229874e-01  3.65451585e-01  4.88548771e-01  3.33684154e-01  
0.1300 11.795 1.732  1.20712013e-03  6.77093229e+00  6.11345318e+00  6.76347374e+00  2.17708300e+00  1.74257661e-01  3.60880379e-01  4.71468045e-01  3.20944412e-01  
0.1305 11.776 1.730  1.21209701e-03  6.74097563e+00  6.06636605e+00  6.76248101e+00  2.13338692e+00  1.66782355e-01  3.58408969e-01  4.55441831e-01  3.08990842e-01  
0.1310 11.756 1.728  1.21409260e-03  6.69442504e+00  6.00469748e+00  6.74456291e+00  2.08560837e+00  1.59302802e-01  3.58170573e-01  4.38983260e-01  2.96843935e-01  
0.1315 11.737 1.727  1.21938670e-03  6.66584537e+00  5.95921742e+00  6.74474432e+00  2.04377955e+00  1.52391999e-01  3.60163898e-01  4.23932731e-01  2.85686536e-01  
0.1320 11.718 1.725  1.22457708e-03  6.63649885e+00  5.91338361e+00  6.74396573e+00  2.00288335e+00  1.45863039e-01  3.66635924e-01  4.09512452e-01  2.75056799e-01  
0.1325 11.698 1.723  1.22602482e-03  6.58692920e+00  5.84991609e+00  6.72229334e+00  1.95707861e+00  1.39275858e-01  3.76324460e-01  3.94516214e-01  2.64138554e-01  
0.1330 11.679 1.722  1.23078458e-03  6.55495724e+00  5.80211740e+00  6.71859753e+00  1.91672745e+00  1.33146250e-01  3.88626647e-01  3.80715143e-01  2.54044834e-01  
0.1335 11.659 1.720  1.23491371e-03  6.51950482e+00  5.75155550e+00  6.71113413e+00  1.87639431e+00  1.27274981e-01  4.06477096e-01  3.67283619e-01  2.44286649e-01  
0.1340 11.640 1.718  1.23854261e-03  6.48135896e+00  5.69889352e+00  6.70067117e+00  1.83615609e+00  1.21622698e-01  4.29439249e-01  3.54176168e-01  2.34818468e-01  
