 Distribution of neutrino fluxes in the BS05(OP) standard solar model model.

astro-ph/0412440

The cumulative neutrino fluxes from Table 1 of BS05(OP) are given in the row below.
 
 5.991E+00 1.421E-02 7.930E-07 4.844E-01 5.691E-04 3.066E-02 2.331E-02 5.836E-04 

 
Columns in the Table below represent:

1) Radius of the zone in units of one solar radius
2) Temperature in units of 10^6 deg (K)
3) Logarithm (to the base 10) of the electron density in units of
   cm^{-3}/N_A, where N_A is the Avogadro number
4) Mass of the zone with the given radius in units of one solar mass 
5) X(^7Be): beryllium-7 mass fraction
   [For special purposes, it is useful to know the 7^Be mass fraction.]
6) Fraction of pp neutrinos produced in the zone 
7) Fraction of boron 8 neutrinos produced in the zone
8) Fraction of nitrogen 13 neutrinos produced in the zone
9) Fraction of oxygen 15 neutrinos produced in the zone
10) Fraction of florine 17 neutrinos produced in the zone
11) Fraction of beryllium 7 neutrinos produced in the zone
12) Fraction of pep neutrinos produced in the zone
13) Fraction of hep neutrinos produced in the zone
 
 0.12254 12.225 1.759 9.474e-04 1.134e-12 2.980e-03 1.340e-04 2.372e-04 3.139e-04 2.203e-04 1.204e-03 2.810e-03 2.804e-03 
 0.12295 12.208 1.758 9.503e-04 1.115e-12 2.970e-03 1.294e-04 2.307e-04 3.054e-04 2.137e-04 1.184e-03 2.793e-03 2.804e-03 
 0.12336 12.192 1.756 9.532e-04 1.096e-12 2.960e-03 1.249e-04 2.244e-04 2.971e-04 2.072e-04 1.165e-03 2.775e-03 2.804e-03 
 0.12377 12.176 1.755 9.561e-04 1.078e-12 2.949e-03 1.206e-04 2.182e-04 2.889e-04 2.010e-04 1.146e-03 2.758e-03 2.803e-03 
 0.12418 12.159 1.754 9.590e-04 1.060e-12 2.938e-03 1.164e-04 2.122e-04 2.810e-04 1.949e-04 1.127e-03 2.741e-03 2.803e-03 
 0.12459 12.143 1.752 9.618e-04 1.042e-12 2.927e-03 1.124e-04 2.063e-04 2.733e-04 1.890e-04 1.109e-03 2.723e-03 2.802e-03 
 0.12500 12.127 1.751 9.647e-04 1.024e-12 2.917e-03 1.085e-04 2.006e-04 2.657e-04 1.833e-04 1.091e-03 2.706e-03 2.802e-03 
 0.12541 12.111 1.750 9.675e-04 1.007e-12 2.906e-03 1.047e-04 1.951e-04 2.584e-04 1.777e-04 1.072e-03 2.688e-03 2.801e-03 
 0.12582 12.094 1.748 9.703e-04 9.897e-13 2.895e-03 1.011e-04 1.896e-04 2.512e-04 1.723e-04 1.055e-03 2.671e-03 2.800e-03 
 0.12623 12.078 1.747 9.731e-04 9.730e-13 2.883e-03 9.751e-05 1.844e-04 2.442e-04 1.670e-04 1.037e-03 2.653e-03 2.799e-03 
 0.12664 12.062 1.745 9.759e-04 9.564e-13 2.872e-03 9.409e-05 1.792e-04 2.374e-04 1.619e-04 1.020e-03 2.635e-03 2.798e-03 
 0.12705 12.045 1.744 9.787e-04 9.402e-13 2.861e-03 9.078e-05 1.743e-04 2.308e-04 1.569e-04 1.003e-03 2.618e-03 2.797e-03 
 0.12746 12.029 1.743 9.814e-04 9.242e-13 2.849e-03 8.757e-05 1.695e-04 2.243e-04 1.520e-04 9.860e-04 2.600e-03 2.795e-03 
 0.12787 12.013 1.741 9.842e-04 9.083e-13 2.837e-03 8.448e-05 1.648e-04 2.180e-04 1.474e-04 9.694e-04 2.583e-03 2.794e-03 
 0.12828 11.997 1.740 9.869e-04 8.928e-13 2.826e-03 8.148e-05 1.603e-04 2.119e-04 1.428e-04 9.531e-04 2.565e-03 2.792e-03 
 0.12869 11.980 1.739 9.896e-04 8.775e-13 2.814e-03 7.858e-05 1.560e-04 2.059e-04 1.383e-04 9.369e-04 2.547e-03 2.790e-03 
 0.12910 11.964 1.737 9.923e-04 8.625e-13 2.802e-03 7.579e-05 1.518e-04 2.001e-04 1.340e-04 9.210e-04 2.530e-03 2.788e-03 
 0.12951 11.948 1.736 9.950e-04 8.477e-13 2.790e-03 7.308e-05 1.479e-04 1.944e-04 1.299e-04 9.053e-04 2.512e-03 2.786e-03 
 0.12992 11.932 1.735 9.976e-04 8.331e-13 2.778e-03 7.047e-05 1.441e-04 1.888e-04 1.258e-04 8.898e-04 2.494e-03 2.784e-03 
 0.13033 11.916 1.733 1.000e-03 8.187e-13 2.766e-03 6.794e-05 1.406e-04 1.835e-04 1.218e-04 8.746e-04 2.476e-03 2.782e-03 
 0.13074 11.899 1.732 1.003e-03 8.046e-13 2.754e-03 6.550e-05 1.373e-04 1.782e-04 1.180e-04 8.596e-04 2.459e-03 2.779e-03 
 0.13115 11.883 1.730 1.006e-03 7.907e-13 2.742e-03 6.314e-05 1.343e-04 1.731e-04 1.143e-04 8.448e-04 2.441e-03 2.777e-03 
 0.13156 11.867 1.729 1.008e-03 7.771e-13 2.729e-03 6.086e-05 1.316e-04 1.681e-04 1.107e-04 8.302e-04 2.423e-03 2.774e-03 
 0.13197 11.851 1.728 1.011e-03 7.635e-13 2.717e-03 5.866e-05 1.292e-04 1.633e-04 1.072e-04 8.158e-04 2.406e-03 2.771e-03 
 0.13238 11.835 1.726 1.013e-03 7.503e-13 2.704e-03 5.654e-05 1.272e-04 1.586e-04 1.038e-04 8.017e-04 2.388e-03 2.768e-03 
 0.13279 11.818 1.725 1.016e-03 7.374e-13 2.692e-03 5.448e-05 1.256e-04 1.540e-04 1.005e-04 7.877e-04 2.370e-03 2.765e-03 
 0.13320 11.802 1.723 1.018e-03 7.245e-13 2.679e-03 5.250e-05 1.244e-04 1.495e-04 9.727e-05 7.739e-04 2.353e-03 2.762e-03 
 0.13361 11.786 1.722 1.021e-03 7.119e-13 2.666e-03 5.058e-05 1.238e-04 1.451e-04 9.417e-05 7.604e-04 2.335e-03 2.759e-03 
 0.13402 11.770 1.721 1.024e-03 6.995e-13 2.654e-03 4.873e-05 1.238e-04 1.409e-04 9.115e-05 7.471e-04 2.317e-03 2.755e-03 
 0.13443 11.754 1.719 1.026e-03 6.873e-13 2.641e-03 4.695e-05 1.245e-04 1.368e-04 8.823e-05 7.339e-04 2.300e-03 2.752e-03 
 0.13484 11.738 1.718 1.028e-03 6.753e-13 2.628e-03 4.523e-05 1.258e-04 1.328e-04 8.539e-05 7.210e-04 2.282e-03 2.748e-03 
 0.13525 11.722 1.716 1.031e-03 6.634e-13 2.615e-03 4.356e-05 1.280e-04 1.288e-04 8.264e-05 7.082e-04 2.265e-03 2.744e-03 
 0.13566 11.705 1.715 1.033e-03 6.519e-13 2.602e-03 4.196e-05 1.310e-04 1.250e-04 7.997e-05 6.957e-04 2.247e-03 2.741e-03 
 0.13607 11.689 1.714 1.036e-03 6.404e-13 2.589e-03 4.041e-05 1.352e-04 1.213e-04 7.738e-05 6.833e-04 2.230e-03 2.737e-03 
 0.13648 11.673 1.712 1.038e-03 6.292e-13 2.576e-03 3.891e-05 1.403e-04 1.177e-04 7.487e-05 6.711e-04 2.212e-03 2.733e-03 
 0.13689 11.657 1.711 1.041e-03 6.181e-13 2.563e-03 3.747e-05 1.465e-04 1.142e-04 7.244e-05 6.591e-04 2.195e-03 2.729e-03 
 0.13730 11.641 1.709 1.043e-03 6.072e-13 2.550e-03 3.608e-05 1.541e-04 1.108e-04 7.008e-05 6.473e-04 2.177e-03 2.724e-03 
 0.13770 11.625 1.708 1.045e-03 5.965e-13 2.537e-03 3.474e-05 1.631e-04 1.075e-04 6.779e-05 6.357e-04 2.160e-03 2.720e-03 
 0.13811 11.609 1.707 1.048e-03 5.860e-13 2.524e-03 3.344e-05 1.735e-04 1.042e-04 6.558e-05 6.243e-04 2.143e-03 2.715e-03 
 0.13852 11.593 1.705 1.050e-03 5.757e-13 2.510e-03 3.219e-05 1.856e-04 1.011e-04 6.343e-05 6.130e-04 2.125e-03 2.711e-03 
 0.13893 11.577 1.704 1.053e-03 5.655e-13 2.497e-03 3.099e-05 1.992e-04 9.802e-05 6.135e-05 6.019e-04 2.108e-03 2.706e-03 
 0.13934 11.561 1.702 1.055e-03 5.555e-13 2.484e-03 2.983e-05 2.146e-04 9.503e-05 5.933e-05 5.910e-04 2.091e-03 2.701e-03 
 0.13975 11.545 1.701 1.057e-03 5.457e-13 2.470e-03 2.871e-05 2.320e-04 9.212e-05 5.737e-05 5.803e-04 2.074e-03 2.696e-03 
 0.14016 11.529 1.700 1.060e-03 5.360e-13 2.457e-03 2.763e-05 2.515e-04 8.930e-05 5.548e-05 5.697e-04 2.057e-03 2.692e-03 
 0.14057 11.513 1.698 1.062e-03 5.265e-13 2.443e-03 2.659e-05 2.729e-04 8.654e-05 5.364e-05 5.593e-04 2.040e-03 2.686e-03 
 0.14098 11.497 1.697 1.064e-03 5.171e-13 2.430e-03 2.558e-05 2.965e-04 8.385e-05 5.186e-05 5.491e-04 2.023e-03 2.681e-03 
 0.14139 11.481 1.695 1.066e-03 5.079e-13 2.416e-03 2.462e-05 3.224e-04 8.124e-05 5.014e-05 5.391e-04 2.006e-03 2.676e-03 
 0.14180 11.465 1.694 1.069e-03 4.989e-13 2.403e-03 2.368e-05 3.506e-04 7.869e-05 4.847e-05 5.292e-04 1.989e-03 2.671e-03 
 0.14221 11.449 1.692 1.071e-03 4.900e-13 2.389e-03 2.278e-05 3.810e-04 7.621e-05 4.685e-05 5.194e-04 1.972e-03 2.665e-03 
 0.14262 11.433 1.691 1.073e-03 4.812e-13 2.376e-03 2.192e-05 4.137e-04 7.379e-05 4.529e-05 5.098e-04 1.955e-03 2.660e-03 
 0.14303 11.417 1.690 1.075e-03 4.727e-13 2.362e-03 2.108e-05 4.489e-04 7.143e-05 4.377e-05 5.004e-04 1.938e-03 2.654e-03 
 0.14344 11.401 1.688 1.077e-03 4.642e-13 2.348e-03 2.028e-05 4.862e-04 6.914e-05 4.231e-05 4.912e-04 1.922e-03 2.648e-03 
 0.14385 11.385 1.687 1.079e-03 4.560e-13 2.335e-03 1.950e-05 5.257e-04 6.690e-05 4.088e-05 4.820e-04 1.905e-03 2.642e-03 
 0.14426 11.370 1.685 1.082e-03 4.477e-13 2.321e-03 1.876e-05 5.678e-04 6.472e-05 3.951e-05 4.731e-04 1.888e-03 2.636e-03 
 0.14467 11.354 1.684 1.084e-03 4.397e-13 2.308e-03 1.804e-05 6.127e-04 6.260e-05 3.818e-05 4.643e-04 1.872e-03 2.631e-03 
 0.14508 11.338 1.682 1.086e-03 4.318e-13 2.294e-03 1.734e-05 6.595e-04 6.053e-05 3.689e-05 4.556e-04 1.855e-03 2.624e-03 
 0.14549 11.322 1.681 1.088e-03 4.241e-13 2.280e-03 1.668e-05 7.082e-04 5.852e-05 3.564e-05 4.470e-04 1.839e-03 2.618e-03 
 0.14590 11.306 1.679 1.090e-03 4.164e-13 2.267e-03 1.603e-05 7.592e-04 5.655e-05 3.443e-05 4.387e-04 1.823e-03 2.612e-03 
 0.14631 11.290 1.678 1.092e-03 4.090e-13 2.253e-03 1.542e-05 8.126e-04 5.464e-05 3.326e-05 4.304e-04 1.806e-03 2.606e-03 
 0.14672 11.274 1.677 1.094e-03 4.016e-13 2.239e-03 1.482e-05 8.681e-04 5.277e-05 3.213e-05 4.223e-04 1.790e-03 2.599e-03 
 0.14713 11.259 1.675 1.096e-03 3.944e-13 2.225e-03 1.425e-05 9.256e-04 5.096e-05 3.103e-05 4.144e-04 1.774e-03 2.593e-03 
 0.14754 11.243 1.674 1.098e-03 3.873e-13 2.212e-03 1.369e-05 9.843e-04 4.919e-05 2.997e-05 4.065e-04 1.758e-03 2.586e-03 
 0.14795 11.227 1.672 1.100e-03 3.803e-13 2.198e-03 1.316e-05 1.044e-03 4.747e-05 2.895e-05 3.988e-04 1.742e-03 2.580e-03 
 0.14836 11.211 1.671 1.102e-03 3.734e-13 2.184e-03 1.265e-05 1.105e-03 4.579e-05 2.796e-05 3.913e-04 1.726e-03 2.573e-03 
 0.14877 11.196 1.669 1.104e-03 3.667e-13 2.171e-03 1.216e-05 1.168e-03 4.416e-05 2.700e-05 3.838e-04 1.710e-03 2.566e-03 
 0.14918 11.180 1.668 1.106e-03 3.600e-13 2.157e-03 1.168e-05 1.232e-03 4.257e-05 2.607e-05 3.765e-04 1.695e-03 2.559e-03 
 0.14959 11.164 1.666 1.108e-03 3.535e-13 2.143e-03 1.123e-05 1.296e-03 4.102e-05 2.517e-05 3.694e-04 1.679e-03 2.552e-03 
 0.15000 11.149 1.665 1.110e-03 3.471e-13 2.129e-03 1.079e-05 1.362e-03 3.951e-05 2.430e-05 3.623e-04 1.663e-03 2.545e-03 
 0.15041 11.133 1.663 1.112e-03 3.408e-13 2.116e-03 1.036e-05 1.427e-03 3.805e-05 2.347e-05 3.554e-04 1.648e-03 2.538e-03 
 0.15082 11.117 1.662 1.114e-03 3.347e-13 2.102e-03 9.958e-06 1.492e-03 3.663e-05 2.265e-05 3.486e-04 1.632e-03 2.531e-03 
 0.15123 11.102 1.660 1.116e-03 3.286e-13 2.088e-03 9.566e-06 1.558e-03 3.524e-05 2.187e-05 3.419e-04 1.617e-03 2.524e-03 
 0.15164 11.086 1.659 1.118e-03 3.226e-13 2.075e-03 9.190e-06 1.623e-03 3.390e-05 2.111e-05 3.353e-04 1.602e-03 2.516e-03 
 0.15205 11.070 1.657 1.119e-03 3.168e-13 2.061e-03 8.828e-06 1.688e-03 3.259e-05 2.038e-05 3.288e-04 1.586e-03 2.509e-03 
 0.15246 11.055 1.656 1.121e-03 3.110e-13 2.048e-03 8.480e-06 1.752e-03 3.133e-05 1.967e-05 3.225e-04 1.571e-03 2.502e-03 
 0.15287 11.039 1.655 1.123e-03 3.053e-13 2.034e-03 8.145e-06 1.816e-03 3.009e-05 1.898e-05 3.162e-04 1.556e-03 2.494e-03 
 0.15328 11.024 1.653 1.125e-03 2.997e-13 2.020e-03 7.822e-06 1.879e-03 2.890e-05 1.832e-05 3.101e-04 1.541e-03 2.486e-03 
 0.15369 11.008 1.652 1.127e-03 2.943e-13 2.007e-03 7.513e-06 1.940e-03 2.774e-05 1.768e-05 3.041e-04 1.526e-03 2.479e-03 
 0.15410 10.992 1.650 1.128e-03 2.889e-13 1.993e-03 7.214e-06 1.999e-03 2.662e-05 1.706e-05 2.982e-04 1.511e-03 2.471e-03 
 0.15451 10.977 1.649 1.130e-03 2.836e-13 1.980e-03 6.928e-06 2.058e-03 2.553e-05 1.646e-05 2.924e-04 1.497e-03 2.463e-03 
 0.15492 10.961 1.647 1.132e-03 2.784e-13 1.966e-03 6.652e-06 2.115e-03 2.448e-05 1.588e-05 2.867e-04 1.482e-03 2.456e-03 
 0.15533 10.946 1.646 1.133e-03 2.734e-13 1.953e-03 6.387e-06 2.170e-03 2.346e-05 1.532e-05 2.811e-04 1.467e-03 2.448e-03 
 0.15574 10.930 1.644 1.135e-03 2.684e-13 1.939e-03 6.133e-06 2.222e-03 2.247e-05 1.478e-05 2.756e-04 1.453e-03 2.440e-03 
 0.15615 10.915 1.643 1.137e-03 2.635e-13 1.926e-03 5.888e-06 2.273e-03 2.152e-05 1.426e-05 2.702e-04 1.439e-03 2.432e-03 
 0.15656 10.900 1.641 1.139e-03 2.587e-13 1.912e-03 5.652e-06 2.321e-03 2.059e-05 1.376e-05 2.649e-04 1.424e-03 2.424e-03 
 0.15697 10.884 1.640 1.140e-03 2.539e-13 1.899e-03 5.426e-06 2.367e-03 1.970e-05 1.327e-05 2.597e-04 1.410e-03 2.416e-03 
 0.15738 10.869 1.638 1.142e-03 2.492e-13 1.886e-03 5.209e-06 2.411e-03 1.884e-05 1.280e-05 2.546e-04 1.396e-03 2.408e-03 
 0.15779 10.853 1.637 1.143e-03 2.447e-13 1.872e-03 5.000e-06 2.451e-03 1.801e-05 1.235e-05 2.495e-04 1.382e-03 2.399e-03 
 0.15820 10.838 1.635 1.145e-03 2.402e-13 1.859e-03 4.799e-06 2.490e-03 1.721e-05 1.191e-05 2.446e-04 1.368e-03 2.391e-03 
 0.15861 10.823 1.634 1.147e-03 2.358e-13 1.846e-03 4.606e-06 2.525e-03 1.644e-05 1.149e-05 2.398e-04 1.354e-03 2.383e-03 
 0.15902 10.807 1.632 1.148e-03 2.315e-13 1.832e-03 4.421e-06 2.558e-03 1.569e-05 1.108e-05 2.350e-04 1.340e-03 2.375e-03 
 0.15943 10.792 1.631 1.150e-03 2.272e-13 1.819e-03 4.243e-06 2.588e-03 1.498e-05 1.068e-05 2.304e-04 1.327e-03 2.366e-03 
 0.15984 10.777 1.629 1.151e-03 2.230e-13 1.806e-03 4.071e-06 2.616e-03 1.429e-05 1.030e-05 2.258e-04 1.313e-03 2.358e-03 
 0.16025 10.762 1.628 1.153e-03 2.189e-13 1.793e-03 3.907e-06 2.640e-03 1.363e-05 9.932e-06 2.213e-04 1.299e-03 2.349e-03 
 0.16066 10.746 1.626 1.154e-03 2.149e-13 1.780e-03 3.749e-06 2.662e-03 1.299e-05 9.577e-06 2.169e-04 1.286e-03 2.341e-03 
 0.16107 10.731 1.624 1.156e-03 2.109e-13 1.767e-03 3.597e-06 2.680e-03 1.238e-05 9.233e-06 2.126e-04 1.273e-03 2.332e-03 
 0.16148 10.716 1.623 1.157e-03 2.071e-13 1.754e-03 3.452e-06 2.696e-03 1.179e-05 8.902e-06 2.084e-04 1.259e-03 2.324e-03 
 0.16189 10.701 1.621 1.159e-03 2.033e-13 1.741e-03 3.312e-06 2.709e-03 1.123e-05 8.582e-06 2.042e-04 1.246e-03 2.315e-03 
 0.16230 10.685 1.620 1.160e-03 1.995e-13 1.728e-03 3.177e-06 2.720e-03 1.069e-05 8.273e-06 2.001e-04 1.233e-03 2.306e-03 
 0.16270 10.670 1.618 1.162e-03 1.958e-13 1.715e-03 3.048e-06 2.728e-03 1.017e-05 7.975e-06 1.961e-04 1.220e-03 2.298e-03 
 0.16311 10.655 1.617 1.163e-03 1.922e-13 1.702e-03 2.924e-06 2.733e-03 9.673e-06 7.688e-06 1.921e-04 1.207e-03 2.289e-03 
 0.16352 10.640 1.615 1.165e-03 1.887e-13 1.689e-03 2.805e-06 2.735e-03 9.198e-06 7.410e-06 1.883e-04 1.195e-03 2.280e-03 
 0.16393 10.625 1.614 1.166e-03 1.852e-13 1.676e-03 2.691e-06 2.735e-03 8.745e-06 7.143e-06 1.845e-04 1.182e-03 2.271e-03 
 0.16434 10.610 1.612 1.167e-03 1.818e-13 1.663e-03 2.581e-06 2.732e-03 8.310e-06 6.884e-06 1.808e-04 1.169e-03 2.262e-03 
 0.16475 10.595 1.611 1.169e-03 1.784e-13 1.651e-03 2.475e-06 2.727e-03 7.894e-06 6.634e-06 1.771e-04 1.157e-03 2.253e-03 
 0.16516 10.580 1.609 1.170e-03 1.752e-13 1.638e-03 2.374e-06 2.720e-03 7.498e-06 6.394e-06 1.736e-04 1.144e-03 2.244e-03 
 0.16557 10.565 1.608 1.171e-03 1.719e-13 1.625e-03 2.277e-06 2.710e-03 7.119e-06 6.161e-06 1.701e-04 1.132e-03 2.235e-03 
 0.16598 10.550 1.606 1.173e-03 1.687e-13 1.613e-03 2.183e-06 2.699e-03 6.758e-06 5.938e-06 1.666e-04 1.120e-03 2.227e-03 
 0.16639 10.535 1.605 1.174e-03 1.656e-13 1.600e-03 2.094e-06 2.685e-03 6.414e-06 5.721e-06 1.632e-04 1.108e-03 2.218e-03 
 0.16680 10.520 1.603 1.175e-03 1.626e-13 1.588e-03 2.008e-06 2.669e-03 6.085e-06 5.513e-06 1.599e-04 1.096e-03 2.208e-03 
 0.16721 10.505 1.601 1.176e-03 1.595e-13 1.575e-03 1.925e-06 2.651e-03 5.772e-06 5.312e-06 1.567e-04 1.084e-03 2.199e-03 
 0.16762 10.490 1.600 1.178e-03 1.566e-13 1.563e-03 1.846e-06 2.631e-03 5.475e-06 5.118e-06 1.535e-04 1.072e-03 2.190e-03 
 0.16803 10.475 1.598 1.179e-03 1.537e-13 1.551e-03 1.770e-06 2.610e-03 5.191e-06 4.931e-06 1.504e-04 1.060e-03 2.181e-03 
 0.16844 10.460 1.597 1.180e-03 1.509e-13 1.538e-03 1.697e-06 2.587e-03 4.922e-06 4.750e-06 1.473e-04 1.048e-03 2.172e-03 
 0.16885 10.445 1.595 1.181e-03 1.481e-13 1.526e-03 1.627e-06 2.563e-03 4.666e-06 4.576e-06 1.443e-04 1.037e-03 2.163e-03 
 0.16926 10.431 1.594 1.182e-03 1.453e-13 1.514e-03 1.560e-06 2.537e-03 4.422e-06 4.408e-06 1.413e-04 1.025e-03 2.154e-03 
 0.16967 10.416 1.592 1.184e-03 1.426e-13 1.502e-03 1.496e-06 2.509e-03 4.191e-06 4.246e-06 1.384e-04 1.014e-03 2.144e-03 
 0.17008 10.401 1.591 1.185e-03 1.400e-13 1.490e-03 1.434e-06 2.481e-03 3.972e-06 4.090e-06 1.356e-04 1.003e-03 2.135e-03 
 0.17049 10.386 1.589 1.186e-03 1.374e-13 1.478e-03 1.374e-06 2.451e-03 3.763e-06 3.940e-06 1.328e-04 9.914e-04 2.126e-03 
 0.17090 10.371 1.587 1.187e-03 1.348e-13 1.466e-03 1.317e-06 2.420e-03 3.566e-06 3.795e-06 1.301e-04 9.803e-04 2.116e-03 
 0.17131 10.357 1.586 1.188e-03 1.323e-13 1.454e-03 1.263e-06 2.389e-03 3.378e-06 3.655e-06 1.274e-04 9.692e-04 2.107e-03 
 0.17172 10.342 1.584 1.189e-03 1.299e-13 1.442e-03 1.210e-06 2.356e-03 3.200e-06 3.520e-06 1.248e-04 9.583e-04 2.098e-03 
 0.17213 10.327 1.583 1.190e-03 1.274e-13 1.430e-03 1.160e-06 2.322e-03 3.032e-06 3.390e-06 1.222e-04 9.474e-04 2.088e-03 
 0.17254 10.313 1.581 1.191e-03 1.251e-13 1.418e-03 1.112e-06 2.288e-03 2.873e-06 3.264e-06 1.197e-04 9.367e-04 2.079e-03 
 0.17295 10.298 1.580 1.192e-03 1.228e-13 1.407e-03 1.066e-06 2.253e-03 2.722e-06 3.144e-06 1.172e-04 9.260e-04 2.070e-03 
 0.17336 10.283 1.578 1.193e-03 1.205e-13 1.395e-03 1.021e-06 2.218e-03 2.579e-06 3.027e-06 1.148e-04 9.154e-04 2.060e-03 
 0.17377 10.269 1.576 1.194e-03 1.183e-13 1.383e-03 9.786e-07 2.182e-03 2.444e-06 2.915e-06 1.124e-04 9.050e-04 2.051e-03 
 0.17418 10.254 1.575 1.195e-03 1.160e-13 1.372e-03 9.378e-07 2.145e-03 2.316e-06 2.806e-06 1.101e-04 8.946e-04 2.041e-03 
 0.17459 10.240 1.573 1.196e-03 1.139e-13 1.360e-03 8.986e-07 2.108e-03 2.194e-06 2.702e-06 1.078e-04 8.842e-04 2.032e-03 
 0.17500 10.225 1.572 1.197e-03 1.118e-13 1.349e-03 8.611e-07 2.071e-03 2.080e-06 2.602e-06 1.056e-04 8.741e-04 2.022e-03 
 0.17541 10.211 1.570 1.198e-03 1.097e-13 1.338e-03 8.251e-07 2.034e-03 1.972e-06 2.505e-06 1.034e-04 8.639e-04 2.013e-03 
 0.17582 10.196 1.568 1.199e-03 1.077e-13 1.326e-03 7.906e-07 1.996e-03 1.870e-06 2.411e-06 1.012e-04 8.539e-04 2.003e-03 
 0.17623 10.182 1.567 1.200e-03 1.057e-13 1.315e-03 7.575e-07 1.959e-03 1.773e-06 2.321e-06 9.914e-05 8.439e-04 1.994e-03 
 0.17664 10.167 1.565 1.201e-03 1.037e-13 1.304e-03 7.257e-07 1.921e-03 1.681e-06 2.235e-06 9.707e-05 8.340e-04 1.984e-03 
 0.17705 10.153 1.564 1.202e-03 1.018e-13 1.293e-03 6.953e-07 1.883e-03 1.595e-06 2.151e-06 9.505e-05 8.243e-04 1.975e-03 
 0.17746 10.138 1.562 1.203e-03 9.987e-14 1.282e-03 6.661e-07 1.845e-03 1.514e-06 2.071e-06 9.306e-05 8.146e-04 1.965e-03 
 0.17787 10.124 1.560 1.203e-03 9.799e-14 1.271e-03 6.381e-07 1.808e-03 1.436e-06 1.993e-06 9.111e-05 8.050e-04 1.956e-03 
 0.17828 10.109 1.559 1.204e-03 9.617e-14 1.260e-03 6.113e-07 1.770e-03 1.364e-06 1.918e-06 8.921e-05 7.955e-04 1.946e-03 
 0.17869 10.095 1.557 1.205e-03 9.440e-14 1.249e-03 5.856e-07 1.733e-03 1.295e-06 1.846e-06 8.734e-05 7.861e-04 1.937e-03 
 0.17910 10.081 1.556 1.206e-03 9.263e-14 1.238e-03 5.609e-07 1.695e-03 1.230e-06 1.777e-06 8.551e-05 7.767e-04 1.927e-03 
 0.17951 10.066 1.554 1.207e-03 9.090e-14 1.227e-03 5.373e-07 1.659e-03 1.168e-06 1.710e-06 8.372e-05 7.675e-04 1.918e-03 
 0.17992 10.052 1.552 1.207e-03 8.921e-14 1.216e-03 5.146e-07 1.622e-03 1.110e-06 1.646e-06 8.196e-05 7.583e-04 1.908e-03 
 0.18033 10.038 1.551 1.208e-03 8.756e-14 1.206e-03 4.929e-07 1.586e-03 1.056e-06 1.584e-06 8.024e-05 7.493e-04 1.899e-03 
 0.18074 10.024 1.549 1.209e-03 8.591e-14 1.195e-03 4.721e-07 1.550e-03 1.004e-06 1.524e-06 7.855e-05 7.403e-04 1.889e-03 
 0.18115 10.009 1.548 1.210e-03 8.432e-14 1.185e-03 4.521e-07 1.514e-03 9.547e-07 1.467e-06 7.689e-05 7.313e-04 1.880e-03 
 0.18156  9.995 1.546 1.210e-03 8.274e-14 1.174e-03 4.330e-07 1.479e-03 9.084e-07 1.411e-06 7.527e-05 7.225e-04 1.870e-03 
 0.18197  9.981 1.544 1.211e-03 8.122e-14 1.164e-03 4.147e-07 1.444e-03 8.647e-07 1.358e-06 7.368e-05 7.138e-04 1.861e-03 
 0.18238  9.967 1.543 1.212e-03 7.971e-14 1.153e-03 3.971e-07 1.409e-03 8.232e-07 1.307e-06 7.212e-05 7.051e-04 1.851e-03 
 0.18279  9.953 1.541 1.212e-03 7.819e-14 1.143e-03 3.803e-07 1.375e-03 7.839e-07 1.257e-06 7.060e-05 6.966e-04 1.842e-03 
 0.18320  9.939 1.539 1.213e-03 7.676e-14 1.133e-03 3.642e-07 1.342e-03 7.469e-07 1.210e-06 6.911e-05 6.881e-04 1.832e-03 
 0.18361  9.925 1.538 1.214e-03 7.533e-14 1.123e-03 3.487e-07 1.309e-03 7.117e-07 1.164e-06 6.764e-05 6.796e-04 1.822e-03 
 0.18402  9.911 1.536 1.214e-03 7.390e-14 1.113e-03 3.339e-07 1.276e-03 6.785e-07 1.119e-06 6.621e-05 6.714e-04 1.813e-03 
 0.18443  9.896 1.535 1.215e-03 7.253e-14 1.103e-03 3.197e-07 1.244e-03 6.471e-07 1.077e-06 6.480e-05 6.631e-04 1.803e-03 
 0.18484  9.882 1.533 1.216e-03 7.118e-14 1.093e-03 3.061e-07 1.213e-03 6.174e-07 1.036e-06 6.343e-05 6.549e-04 1.794e-03 
 0.18525  9.868 1.531 1.216e-03 6.987e-14 1.083e-03 2.931e-07 1.182e-03 5.892e-07 9.966e-07 6.208e-05 6.469e-04 1.784e-03 
 0.18566  9.854 1.530 1.217e-03 6.855e-14 1.073e-03 2.806e-07 1.151e-03 5.624e-07 9.586e-07 6.076e-05 6.388e-04 1.775e-03 
 0.18607  9.841 1.528 1.217e-03 6.726e-14 1.063e-03 2.686e-07 1.121e-03 5.371e-07 9.221e-07 5.947e-05 6.309e-04 1.765e-03 
 0.18648  9.827 1.526 1.218e-03 6.600e-14 1.053e-03 2.572e-07 1.092e-03 5.130e-07 8.869e-07 5.820e-05 6.231e-04 1.756e-03 
 0.18689  9.813 1.525 1.218e-03 6.479e-14 1.044e-03 2.462e-07 1.063e-03 4.903e-07 8.531e-07 5.696e-05 6.153e-04 1.746e-03 
