# Distribution of neutrino fluxes in the B16(GS98) standard solar model model.
#
# arXiv:1611.09867
#
# Columns in the Table below represent:
#
# 1) Radius of the zone in units of one solar radius
# 2) Temperature in units of 10^6 deg (K)
# 3) Logarithm (to the base 10) of the electron density in units of
#   cm^{-3}/N_A, where N_A is the Avogadro number
# 4) Mass of the zone with the given radius in units of one solar mass
# 5) Fraction of pp neutrinos produced in the zone
# 6) Fraction of pep neutrinos produced in the zone
# 7) Fraction of hep neutrinos produced in the zone
# 8) Fraction of beryllium 7 neutrinos produced in the zone
# 9) Fraction of boron 8 neutrinos produced in the zone
# 10) Fraction of nitrogen 13 neutrinos produced in the zone
# 11) Fraction of oxygen 15 neutrinos produced in the zone
# 12) Fraction of florine 17 neutrinos produced in the zone
#
# FORMAT: (f6.4,tr1,f6.3,tr1,f5.3,tr2,9(e14.8,tr2))

0.1310 11.859 1.724  1.21533766e-03  6.70330103e+00  5.99730985e+00  6.76254179e+00  2.10847388e+00  1.62379798e-01  3.34230736e-01  4.33866312e-01  2.94167149e-01  
0.1315 11.839 1.723  1.21878227e-03  6.66480648e+00  5.94293416e+00  6.75266817e+00  2.06373971e+00  1.55255290e-01  3.28229847e-01  4.18616970e-01  2.82872617e-01  
0.1320 11.819 1.721  1.22430816e-03  6.63747488e+00  5.89870096e+00  6.75401690e+00  2.02316910e+00  1.48643612e-01  3.24399104e-01  4.04487842e-01  2.72397568e-01  
0.1325 11.800 1.719  1.22605066e-03  6.58965682e+00  5.83668215e+00  6.73418600e+00  1.97765162e+00  1.41996380e-01  3.22147229e-01  3.89832338e-01  2.61670153e-01  
0.1330 11.780 1.718  1.23026583e-03  6.55496507e+00  5.78636519e+00  6.72774748e+00  1.93638535e+00  1.35743389e-01  3.21625599e-01  3.76138820e-01  2.51617246e-01  
0.1335 11.761 1.716  1.23479101e-03  6.52179503e+00  5.73766746e+00  6.72268108e+00  1.89647104e+00  1.29816942e-01  3.23959344e-01  3.63036141e-01  2.42034432e-01  
0.1340 11.741 1.714  1.23791234e-03  6.48118489e+00  5.68275129e+00  6.70968864e+00  1.85538693e+00  1.24050590e-01  3.29530274e-01  3.50052757e-01  2.32609897e-01  
0.1345 11.722 1.712  1.24192028e-03  6.44507855e+00  5.63198231e+00  6.70125049e+00  1.81623555e+00  1.18570048e-01  3.37807156e-01  3.37659324e-01  2.23629283e-01  
0.1350 11.702 1.711  1.24580518e-03  6.40828815e+00  5.58089289e+00  6.69186953e+00  1.77772519e+00  1.13328621e-01  3.50144008e-01  3.25669400e-01  2.14983002e-01  
0.1355 11.683 1.709  1.25057029e-03  6.37590031e+00  5.53389382e+00  6.68691470e+00  1.74122311e+00  1.08397446e-01  3.67027546e-01  3.14311733e-01  2.06817144e-01  
0.1360 11.663 1.707  1.25158357e-03  6.32448887e+00  5.47077241e+00  6.66166045e+00  1.70057472e+00  1.03430575e-01  3.88248365e-01  3.02534531e-01  1.98452101e-01  
0.1365 11.644 1.706  1.25752378e-03  6.29773824e+00  5.42898131e+00  6.66244017e+00  1.66665881e+00  9.89089427e-02  4.12353656e-01  2.92004118e-01  1.90918524e-01  
0.1370 11.624 1.704  1.25960947e-03  6.25176254e+00  5.37109811e+00  6.64249024e+00  1.62894073e+00  9.44252060e-02  4.44272774e-01  2.81197369e-01  1.83299772e-01  
0.1375 11.605 1.702  1.26405002e-03  6.21736463e+00  5.32327807e+00  6.63475561e+00  1.59460105e+00  9.02182288e-02  4.80957675e-01  2.71091373e-01  1.76168997e-01  
0.1380 11.585 1.701  1.26700709e-03  6.17570608e+00  5.26958574e+00  6.61896963e+00  1.55930492e+00  8.61383911e-02  5.25060752e-01  2.61092860e-01  1.69176447e-01  
0.1385 11.566 1.699  1.27035810e-03  6.13591062e+00  5.21769431e+00  6.60504013e+00  1.52505817e+00  8.22315021e-02  5.74452737e-01  2.51442218e-01  1.62452925e-01  
0.1390 11.547 1.697  1.27473823e-03  6.10106511e+00  5.17024605e+00  6.59621186e+00  1.49266368e+00  7.85489386e-02  6.32345496e-01  2.42280134e-01  1.56095764e-01  
0.1395 11.527 1.695  1.27785967e-03  6.06022558e+00  5.11806282e+00  6.58062169e+00  1.45967246e+00  7.49959513e-02  6.98864787e-01  2.33264456e-01  1.49896713e-01  
0.1400 11.508 1.694  1.28102966e-03  6.01959651e+00  5.06629160e+00  6.56507461e+00  1.42732585e+00  7.15840988e-02  7.72849232e-01  2.24514690e-01  1.43912986e-01  
0.1405 11.488 1.692  1.28412084e-03  5.97861108e+00  5.01446214e+00  6.54892259e+00  1.39549213e+00  6.83054516e-02  8.54670423e-01  2.16008149e-01  1.38129996e-01  
0.1410 11.469 1.690  1.28824031e-03  5.94240169e+00  4.96686151e+00  6.53779689e+00  1.36533068e+00  6.52097042e-02  9.45290506e-01  2.07912762e-01  1.32653023e-01  
0.1415 11.450 1.688  1.29088119e-03  5.89944620e+00  4.91395963e+00  6.51894669e+00  1.33440836e+00  6.22097912e-02  1.04635836e+00  1.99903255e-01  1.27287919e-01  
0.1420 11.430 1.687  1.29509100e-03  5.86360525e+00  4.86716843e+00  6.50781866e+00  1.30555588e+00  5.93856049e-02  1.15541480e+00  1.92325655e-01  1.22231858e-01  
0.1425 11.411 1.685  1.29808171e-03  5.82236666e+00  4.81624296e+00  6.49034579e+00  1.27627835e+00  5.66676593e-02  1.27513096e+00  1.84880387e-01  1.17314608e-01  
0.1430 11.392 1.683  1.30078755e-03  5.77989848e+00  4.76454002e+00  6.47128283e+00  1.24727115e+00  5.40462087e-02  1.40308234e+00  1.77606255e-01  1.12543205e-01  
0.1435 11.373 1.682  1.30526850e-03  5.74527696e+00  4.71949861e+00  6.46084094e+00  1.22041271e+00  5.15911361e-02  1.54130937e+00  1.70751210e-01  1.08070904e-01  
0.1440 11.353 1.680  1.30729645e-03  5.70002942e+00  4.66611828e+00  6.43805542e+00  1.19211831e+00  4.91960359e-02  1.68804170e+00  1.63891476e-01  1.03646833e-01  
0.1445 11.334 1.678  1.31059752e-03  5.66031763e+00  4.61741707e+00  6.42139811e+00  1.16531817e+00  4.69139924e-02  1.84083438e+00  1.57321509e-01  9.94272754e-02  
0.1450 11.315 1.676  1.31430675e-03  5.62243359e+00  4.57047105e+00  6.40655503e+00  1.13945692e+00  4.47511124e-02  2.00452780e+00  1.51008389e-01  9.54069924e-02  
0.1455 11.296 1.675  1.31711399e-03  5.58081348e+00  4.52080308e+00  6.38713029e+00  1.11348292e+00  4.26734968e-02  2.17592538e+00  1.44831252e-01  9.15098117e-02  
0.1460 11.277 1.673  1.31949631e-03  5.53747379e+00  4.46997876e+00  6.36549460e+00  1.08764659e+00  4.06671929e-02  2.35209529e+00  1.38787119e-01  8.77221464e-02  
0.1465 11.257 1.671  1.32410298e-03  5.50344356e+00  4.42684162e+00  6.35440912e+00  1.06400989e+00  3.87947073e-02  2.53949491e+00  1.33108392e-01  8.41886812e-02  
0.1470 11.238 1.669  1.32532988e-03  5.45563513e+00  4.37304707e+00  6.32695103e+00  1.03851519e+00  3.69565716e-02  2.72858919e+00  1.27382400e-01  8.06621350e-02  
0.1475 11.219 1.667  1.33004924e-03  5.42210137e+00  4.33075741e+00  6.31601440e+00  1.01589719e+00  3.52444767e-02  2.92681935e+00  1.22051377e-01  7.73944426e-02  
0.1480 11.200 1.666  1.33205124e-03  5.37775443e+00  4.28026368e+00  6.29200574e+00  9.92053198e-01  3.35870447e-02  3.12661873e+00  1.16755415e-01  7.41816604e-02  
0.1485 11.181 1.664  1.33491238e-03  5.33691859e+00  4.23272619e+00  6.27193490e+00  9.69166572e-01  3.19999166e-02  3.33112309e+00  1.11644781e-01  7.10986073e-02  
0.1490 11.162 1.662  1.33947318e-03  5.30292312e+00  4.19084149e+00  6.25966704e+00  9.47959883e-01  3.05218734e-02  3.54328584e+00  1.06831981e-01  6.82212656e-02  
0.1495 11.143 1.660  1.33978820e-03  5.25245281e+00  4.13637873e+00  6.22744960e+00  9.24572504e-01  2.90581412e-02  3.74454267e+00  1.01953310e-01  6.53188142e-02  
0.1500 11.124 1.659  1.34427880e-03  5.21820685e+00  4.09467458e+00  6.21452136e+00  9.04044290e-01  2.76873648e-02  3.95825248e+00  9.73941119e-02  6.26228798e-02  
0.1505 11.105 1.657  1.34662876e-03  5.17595486e+00  4.04710693e+00  6.19154222e+00  8.82845491e-01  2.63745161e-02  4.16759144e+00  9.29306200e-02  6.00038654e-02  
0.1510 11.086 1.655  1.35063508e-03  5.14010406e+00  4.00473562e+00  6.17604315e+00  8.63084443e-01  2.51421160e-02  4.38183791e+00  8.87019349e-02  5.75417782e-02  
0.1515 11.067 1.653  1.35139178e-03  5.09220696e+00  3.95336946e+00  6.14558861e+00  8.41934896e-01  2.39333357e-02  4.58060567e+00  8.44861822e-02  5.50896847e-02  
0.1520 11.048 1.651  1.35621370e-03  5.05951585e+00  3.91383383e+00  6.13348561e+00  8.23373407e-01  2.28081144e-02  4.79270472e+00  8.05528701e-02  5.28226566e-02  
0.1525 11.029 1.650  1.35701860e-03  5.01224744e+00  3.86349901e+00  6.10312412e+00  8.03193162e-01  2.17107314e-02  4.98377236e+00  7.66449853e-02  5.05693174e-02  
0.1530 11.011 1.648  1.36106415e-03  4.97687570e+00  3.82237470e+00  6.08722508e+00  7.85007575e-01  2.06773809e-02  5.18605970e+00  7.29520550e-02  4.84577871e-02  
0.1535 10.992 1.646  1.36353320e-03  4.93603923e+00  3.77744044e+00  6.06416184e+00  7.66563846e-01  1.96937979e-02  5.37494897e+00  6.93859951e-02  4.64228091e-02  
0.1540 10.973 1.644  1.36584602e-03  4.89478548e+00  3.73241519e+00  6.04031205e+00  7.48411803e-01  1.87504328e-02  5.55639920e+00  6.59398331e-02  4.44594325e-02  
0.1545 10.954 1.642  1.36837736e-03  4.85446212e+00  3.68831223e+00  6.01734330e+00  7.30727523e-01  1.78479107e-02  5.73282668e+00  6.26189928e-02  4.25721373e-02  
0.1550 10.935 1.641  1.37222465e-03  4.81892799e+00  3.64807200e+00  6.00004002e+00  7.14111273e-01  1.70026649e-02  5.90782421e+00  5.94814353e-02  4.07989230e-02  
0.1555 10.917 1.639  1.37251976e-03  4.77129379e+00  3.59906637e+00  5.96715957e+00  6.96267309e-01  1.61749469e-02  6.05407594e+00  5.63885273e-02  3.90343144e-02  
0.1560 10.898 1.637  1.37754041e-03  4.73993991e+00  3.56232426e+00  5.95469626e+00  6.80801922e-01  1.54043238e-02  6.22060110e+00  5.34932388e-02  3.74059602e-02  
0.1565 10.879 1.635  1.37754041e-03  4.69184219e+00  3.51352412e+00  5.92049237e+00  6.63658744e-01  1.46532152e-02  6.34573217e+00  5.06554444e-02  3.57833277e-02  
0.1570 10.861 1.633  1.38144905e-03  4.65692064e+00  3.47455479e+00  5.90299024e+00  6.48349991e-01  1.39415523e-02  6.48922367e+00  4.79533278e-02  3.42576229e-02  
0.1575 10.842 1.632  1.38385140e-03  4.61728519e+00  3.43246156e+00  5.87897952e+00  6.32924146e-01  1.32690069e-02  6.61036775e+00  4.53857046e-02  3.27972881e-02  
0.1580 10.823 1.630  1.38619181e-03  4.57764960e+00  3.39060269e+00  5.85464121e+00  6.17816175e-01  1.26270932e-02  6.72084917e+00  4.29273692e-02  3.13950102e-02  
0.1585 10.805 1.628  1.38850987e-03  4.53811508e+00  3.34904817e+00  5.83015062e+00  6.03032785e-01  1.20143977e-02  6.82087194e+00  4.05750283e-02  3.00486365e-02  
0.1590 10.786 1.626  1.39088032e-03  4.49893873e+00  3.30798624e+00  5.80581905e+00  5.88599928e-01  1.14303494e-02  6.91072044e+00  3.83281212e-02  2.87577797e-02  
0.1595 10.768 1.624  1.39315298e-03  4.45966166e+00  3.26708676e+00  5.78101969e+00  5.74459497e-01  1.08734161e-02  6.98921436e+00  3.61832048e-02  2.75191261e-02  
0.1600 10.749 1.622  1.39586849e-03  4.42198147e+00  3.22758074e+00  5.75799420e+00  5.60814255e-01  1.03457207e-02  7.05936369e+00  3.41478678e-02  2.63394937e-02  
0.1605 10.731 1.621  1.39773765e-03  4.38191058e+00  3.18661050e+00  5.73144618e+00  5.47213449e-01  9.84169292e-03  7.11250635e+00  3.22079404e-02  2.52028978e-02  
0.1610 10.712 1.619  1.39963930e-03  4.34211484e+00  3.14602979e+00  5.70499523e+00  5.33881452e-01  9.35758508e-03  7.15704925e+00  3.03462360e-02  2.41058800e-02  
0.1615 10.694 1.617  1.40275247e-03  4.30621384e+00  3.10845533e+00  5.68341777e+00  5.21260235e-01  8.90095423e-03  7.19886207e+00  2.85875795e-02  2.30680900e-02  
0.1620 10.675 1.615  1.40507054e-03  4.26819603e+00  3.06967992e+00  5.65858319e+00  5.08772355e-01  8.47034750e-03  7.22204525e+00  2.69379383e-02  2.20795848e-02  
0.1625 10.657 1.613  1.40676135e-03  4.22853462e+00  3.02996698e+00  5.63120222e+00  4.96370865e-01  8.05768541e-03  7.23140910e+00  2.53653486e-02  2.11253104e-02  
0.1630 10.639 1.611  1.40838407e-03  4.18884797e+00  2.99041250e+00  5.60352405e+00  4.84171333e-01  7.66041484e-03  7.23266539e+00  2.38562885e-02  2.02020099e-02  
0.1635 10.620 1.609  1.41147501e-03  4.15365882e+00  2.95422794e+00  5.58163219e+00  4.72676371e-01  7.28485566e-03  7.23426948e+00  2.24296839e-02  1.93278019e-02  
0.1640 10.602 1.608  1.41194835e-03  4.11118735e+00  2.91321205e+00  5.54941476e+00  4.60735286e-01  6.92354150e-03  7.20876141e+00  2.10772846e-02  1.84748872e-02  
0.1645 10.584 1.606  1.41538132e-03  4.07729465e+00  2.87830305e+00  5.52875514e+00  4.49796252e-01  6.57984890e-03  7.19629135e+00  1.97826830e-02  1.76669350e-02  
0.1650 10.566 1.604  1.41708914e-03  4.03887249e+00  2.84058029e+00  5.50137698e+00  4.38771749e-01  6.25670655e-03  7.16045538e+00  1.85852649e-02  1.68968968e-02  
0.1655 10.547 1.602  1.41855760e-03  3.99997150e+00  2.80270793e+00  5.47306307e+00  4.27893455e-01  5.94565095e-03  7.11663795e+00  1.74409233e-02  1.61516581e-02  
0.1660 10.529 1.600  1.42122782e-03  3.96459238e+00  2.76745492e+00  5.44934668e+00  4.17556751e-01  5.65066912e-03  7.07295158e+00  1.63587536e-02  1.54432306e-02  
0.1665 10.511 1.598  1.42303680e-03  3.92718524e+00  2.73108725e+00  5.42234508e+00  4.07313697e-01  5.37199541e-03  7.01495584e+00  1.53515157e-02  1.47673532e-02  
0.1670 10.493 1.596  1.42481423e-03  3.88991332e+00  2.69501500e+00  5.39522239e+00  3.97289489e-01  5.10586713e-03  6.95042654e+00  1.43984766e-02  1.41182454e-02  
0.1675 10.475 1.594  1.42657303e-03  3.85281801e+00  2.65926446e+00  5.36802961e+00  3.87482713e-01  4.85178112e-03  6.87979869e+00  1.34974130e-02  1.34949981e-02  
0.1680 10.457 1.593  1.42848573e-03  3.81636710e+00  2.62415621e+00  5.34141517e+00  3.77935777e-01  4.60985139e-03  6.80421620e+00  1.26479316e-02  1.28983481e-02  
0.1685 10.439 1.591  1.43085897e-03  3.78139224e+00  2.59027705e+00  5.31652228e+00  3.68744736e-01  4.38161741e-03  6.72494934e+00  1.18551049e-02  1.23323828e-02  
0.1690 10.421 1.589  1.43204804e-03  3.74364762e+00  2.55478094e+00  5.28726850e+00  3.59547000e-01  4.16447361e-03  6.63362418e+00  1.11152316e-02  1.17885659e-02  
0.1695 10.403 1.587  1.43383141e-03  3.70760589e+00  2.52058072e+00  5.26020579e+00  3.50639367e-01  3.95597036e-03  6.54197044e+00  1.04095296e-02  1.12648926e-02  
0.1700 10.385 1.585  1.43581885e-03  3.67233738e+00  2.48711295e+00  5.23390535e+00  3.41997898e-01  3.75844870e-03  6.44673678e+00  9.74974262e-03  1.07658765e-02  
0.1705 10.367 1.583  1.43738312e-03  3.63628969e+00  2.45335504e+00  5.20609860e+00  3.33498647e-01  3.57096754e-03  6.34517435e+00  9.13423772e-03  1.02886143e-02  
0.1710 10.349 1.581  1.43889198e-03  3.60034581e+00  2.41985379e+00  5.17811472e+00  3.25174893e-01  3.39181815e-03  6.24018251e+00  8.55393054e-03  9.82999847e-03  
0.1715 10.331 1.579  1.44076790e-03  3.56554888e+00  2.38730211e+00  5.15146682e+00  3.17112573e-01  3.22145907e-03  6.13391159e+00  8.00889750e-03  9.39177949e-03  
0.1720 10.314 1.577  1.44252530e-03  3.53074878e+00  2.35497612e+00  5.12443047e+00  3.09248209e-01  3.06042718e-03  6.02400160e+00  7.50283862e-03  8.97460713e-03  
0.1725 10.296 1.575  1.44398340e-03  3.49550126e+00  2.32256894e+00  5.09637287e+00  3.01529067e-01  2.90738980e-03  5.91037917e+00  7.03040025e-03  8.57537221e-03  
0.1730 10.278 1.574  1.44528109e-03  3.46010889e+00  2.29024668e+00  5.06778776e+00  2.93948943e-01  2.76095838e-03  5.79433915e+00  6.58510746e-03  8.19117694e-03  
0.1735 10.260 1.572  1.44720578e-03  3.42641813e+00  2.25920859e+00  5.04141947e+00  2.86645484e-01  2.62170611e-03  5.67932713e+00  6.16668981e-03  7.82436726e-03  
0.1740 10.243 1.570  1.44869485e-03  3.39204056e+00  2.22796304e+00  5.01359435e+00  2.79482960e-01  2.49035704e-03  5.56092138e+00  5.78074268e-03  7.47549445e-03  
0.1745 10.225 1.568  1.44994946e-03  3.35737774e+00  2.19672145e+00  4.98500985e+00  2.72449486e-01  2.36503182e-03  5.44069171e+00  5.41876819e-03  7.14054019e-03  
0.1750 10.207 1.566  1.45133515e-03  3.32324001e+00  2.16598417e+00  4.95691518e+00  2.65585565e-01  2.24519356e-03  5.32031152e+00  5.07753952e-03  6.81869089e-03  
0.1755 10.190 1.564  1.45348185e-03  3.29108151e+00  2.13671260e+00  4.93145117e+00  2.59017733e-01  2.13219188e-03  5.20212660e+00  4.76054498e-03  6.51383049e-03  
0.1760 10.172 1.562  1.45384553e-03  3.25533073e+00  2.10540091e+00  4.90005765e+00  2.52386581e-01  2.02512798e-03  5.07755097e+00  4.46913457e-03  6.22153301e-03  
0.1765 10.155 1.560  1.45618303e-03  3.22401923e+00  2.07699768e+00  4.87528673e+00  2.46130706e-01  1.92205938e-03  4.95971884e+00  4.18847032e-03  5.94063924e-03  
0.1770 10.137 1.558  1.45673694e-03  3.18925812e+00  2.04669661e+00  4.84468308e+00  2.39849244e-01  1.82551430e-03  4.83635633e+00  3.93461077e-03  5.67401578e-03  
0.1775 10.120 1.556  1.45857094e-03  3.15738005e+00  2.01831469e+00  4.81833556e+00  2.33836207e-01  1.73245401e-03  4.71738748e+00  3.69085073e-03  5.41695818e-03  
0.1780 10.102 1.554  1.45961484e-03  3.12418422e+00  1.98934771e+00  4.78948853e+00  2.27909795e-01  1.64502716e-03  4.59677494e+00  3.46799616e-03  5.17308173e-03  
0.1785 10.085 1.552  1.46081741e-03  3.09154961e+00  1.96088375e+00  4.76121691e+00  2.22126407e-01  1.56128841e-03  4.47742240e+00  3.25734978e-03  4.93845926e-03  
0.1790 10.068 1.550  1.46232732e-03  3.05981848e+00  1.93316110e+00  4.73400759e+00  2.16525840e-01  1.48192436e-03  4.35988001e+00  3.06103615e-03  4.71489507e-03  
0.1795 10.050 1.548  1.46297412e-03  3.02663212e+00  1.90474069e+00  4.70411087e+00  2.10972444e-01  1.40657768e-03  4.24134013e+00  2.87879857e-03  4.50082282e-03  
0.1800 10.033 1.546  1.46491372e-03  2.99623159e+00  1.87816049e+00  4.67838029e+00  2.05674215e-01  1.33448907e-03  4.12708816e+00  2.70571902e-03  4.29575507e-03  
0.1805 10.016 1.545  1.46543374e-03  2.96341144e+00  1.85035744e+00  4.64827712e+00  2.00402792e-01  1.26711512e-03  4.01135259e+00  2.54881738e-03  4.10176674e-03  
0.1810  9.998 1.543  1.46723678e-03  2.93328026e+00  1.82430507e+00  4.62225294e+00  1.95361249e-01  1.20232142e-03  3.89977093e+00  2.39865662e-03  3.91510947e-03  
0.1815  9.981 1.541  1.46732747e-03  2.90019981e+00  1.79669979e+00  4.59100383e+00  1.90302674e-01  1.14143592e-03  3.78646990e+00  2.26158847e-03  3.73752479e-03  
0.1820  9.964 1.539  1.46951631e-03  2.87124180e+00  1.77165239e+00  4.56628230e+00  1.85519363e-01  1.08234664e-03  3.67857695e+00  2.12828464e-03  3.56568221e-03  
0.1825  9.947 1.537  1.46951631e-03  2.83860274e+00  1.74468764e+00  4.53498495e+00  1.80717691e-01  1.02779575e-03  3.56913043e+00  2.00954524e-03  3.40451884e-03  
0.1830  9.930 1.535  1.47167104e-03  2.81007798e+00  1.72024155e+00  4.51029123e+00  1.76173960e-01  9.74671908e-04  3.46475674e+00  1.89357826e-03  3.24811110e-03  
0.1835  9.913 1.533  1.47189910e-03  2.77850113e+00  1.69428526e+00  4.47992961e+00  1.71652877e-01  9.25960831e-04  3.36027956e+00  1.79065703e-03  3.10245245e-03  
0.1840  9.896 1.531  1.47266348e-03  2.74798710e+00  1.66901185e+00  4.45120987e+00  1.67218923e-01  8.78166068e-04  3.25744419e+00  1.68998328e-03  2.95944218e-03  
0.1845  9.879 1.529  1.47432298e-03  2.71934348e+00  1.64500032e+00  4.42525743e+00  1.62973010e-01  8.32772368e-04  3.15823362e+00  1.59522498e-03  2.82320979e-03  
0.1850  9.862 1.527  1.47432298e-03  2.68815184e+00  1.61973863e+00  4.39453390e+00  1.58742414e-01  7.90615820e-04  3.05929719e+00  1.50953860e-03  2.69496969e-03  
0.1855  9.845 1.525  1.47581252e-03  2.65964454e+00  1.59608785e+00  4.36821916e+00  1.54667924e-01  7.49215445e-04  2.96335164e+00  1.42529074e-03  2.56932277e-03  
0.1860  9.828 1.523  1.47636165e-03  2.62993263e+00  1.57198674e+00  4.33932068e+00  1.50675227e-01  7.10899677e-04  2.86928260e+00  1.34896749e-03  2.45170718e-03  
0.1865  9.811 1.521  1.47740101e-03  2.60125736e+00  1.54860281e+00  4.31191904e+00  1.46796880e-01  6.74113966e-04  2.77750293e+00  1.27631166e-03  2.33841016e-03  
0.1870  9.794 1.519  1.47807959e-03  2.57230129e+00  1.52524893e+00  4.28361080e+00  1.43009312e-01  6.39522390e-04  2.68789893e+00  1.20888494e-03  2.23103635e-03  
0.1875  9.777 1.517  1.47875084e-03  2.54355934e+00  1.50215059e+00  4.25537189e+00  1.39303238e-01  6.06464785e-04  2.60013374e+00  1.14506520e-03  2.12788166e-03  
0.1880  9.760 1.515  1.47947273e-03  2.51514096e+00  1.47937672e+00  4.22738055e+00  1.35685429e-01  5.74907843e-04  2.51440881e+00  1.08465174e-03  2.02891872e-03  
0.1885  9.744 1.513  1.48047635e-03  2.48745210e+00  1.45717532e+00  4.20029991e+00  1.32182863e-01  5.45049889e-04  2.43125180e+00  1.02806302e-03  1.93476444e-03  
0.1890  9.727 1.511  1.48107181e-03  2.45947530e+00  1.43501493e+00  4.17223649e+00  1.28771775e-01  5.17191848e-04  2.35055054e+00  9.75882990e-04  1.84613350e-03  
0.1895  9.710 1.509  1.48216810e-03  2.43255262e+00  1.41359402e+00  4.14567488e+00  1.25478617e-01  4.90719926e-04  2.27253818e+00  9.26582422e-04  1.76157127e-03  
0.1900  9.694 1.507  1.48216810e-03  2.40427969e+00  1.39162774e+00  4.11625500e+00  1.22234394e-01  4.66128906e-04  2.19648128e+00  8.81261775e-04  1.68211880e-03  
0.1905  9.677 1.505  1.48253096e-03  2.37658846e+00  1.36999678e+00  4.08783568e+00  1.19019303e-01  4.41645986e-04  2.12094351e+00  8.36145788e-04  1.60305870e-03  
0.1910  9.660 1.503  1.48397521e-03  2.35077538e+00  1.34953095e+00  4.06245387e+00  1.15938415e-01  4.18206743e-04  2.04819161e+00  7.93103456e-04  1.52725073e-03  
0.1915  9.644 1.501  1.48397521e-03  2.32336018e+00  1.32849736e+00  4.03345503e+00  1.12945965e-01  3.97328680e-04  1.97867389e+00  7.55293020e-04  1.45855748e-03  
0.1920  9.627 1.499  1.48410455e-03  2.29614510e+00  1.30757773e+00  4.00480521e+00  1.09963099e-01  3.76483427e-04  1.90932257e+00  7.17545120e-04  1.38998537e-03  
0.1925  9.611 1.497  1.48521690e-03  2.27050103e+00  1.28758427e+00  3.97882307e+00  1.07070552e-01  3.56142000e-04  1.84170610e+00  6.80770476e-04  1.32307764e-03  
0.1930  9.594 1.495  1.48540188e-03  2.24404435e+00  1.26743711e+00  3.95067002e+00  1.04280572e-01  3.37900295e-04  1.77742633e+00  6.48095910e-04  1.26217918e-03  
0.1935  9.578 1.493  1.48606766e-03  2.21841137e+00  1.24780758e+00  3.92383926e+00  1.01552472e-01  3.20138249e-04  1.71449668e+00  6.16321881e-04  1.20279380e-03  
0.1940  9.561 1.491  1.48631900e-03  2.19254972e+00  1.22824647e+00  3.89611418e+00  9.89013857e-02  3.03646323e-04  1.65397175e+00  5.86909942e-04  1.14713754e-03  
0.1945  9.545 1.489  1.48682494e-03  2.16722355e+00  1.20906524e+00  3.86913565e+00  9.63091259e-02  2.87724036e-04  1.59488743e+00  5.58544588e-04  1.09324093e-03  
0.1950  9.529 1.487  1.48712203e-03  2.14192795e+00  1.19006526e+00  3.84178731e+00  9.37889965e-02  2.72811833e-04  1.53793943e+00  5.32020393e-04  1.04236601e-03  
0.1955  9.512 1.485  1.48748921e-03  2.11694573e+00  1.17134581e+00  3.81473471e+00  9.13276402e-02  2.58547432e-04  1.48257139e+00  5.06659896e-04  9.93480379e-04  
0.1960  9.496 1.482  1.48784474e-03  2.09221142e+00  1.15289603e+00  3.78779609e+00  8.89329479e-02  2.45067109e-04  1.42905955e+00  4.82705110e-04  9.46989366e-04  
0.1965  9.480 1.480  1.48812030e-03  2.06766299e+00  1.13469320e+00  3.76081686e+00  8.66053767e-02  2.32367184e-04  1.37747534e+00  4.60119714e-04  9.02903219e-04  
0.1970  9.464 1.478  1.48828886e-03  2.04319811e+00  1.11664888e+00  3.73369479e+00  8.43273849e-02  2.20266004e-04  1.32734731e+00  4.38583398e-04  8.60656884e-04  
0.1975  9.447 1.476  1.48867490e-03  2.01920229e+00  1.09894301e+00  3.70721282e+00  8.21014684e-02  2.08612567e-04  1.27852087e+00  4.17831874e-04  8.19837470e-04  
0.1980  9.431 1.474  1.48869224e-03  1.99511088e+00  1.08137681e+00  3.68004442e+00  7.99475950e-02  1.97866400e-04  1.23194404e+00  3.98640271e-04  7.81820063e-04  
0.1985  9.415 1.472  1.48905942e-03  1.97150614e+00  1.06408427e+00  3.65374823e+00  7.78171619e-02  1.87214811e-04  1.18578872e+00  3.79624573e-04  7.44137999e-04  
0.1990  9.399 1.470  1.48910715e-03  1.94797914e+00  1.04706699e+00  3.62696393e+00  7.57795503e-02  1.77595391e-04  1.14241112e+00  3.62365473e-04  7.09699073e-04  
0.1995  9.383 1.468  1.48932042e-03  1.92474971e+00  1.03024824e+00  3.60063068e+00  7.37680847e-02  1.68161308e-04  1.09965244e+00  3.45427011e-04  6.75870492e-04  
0.2000  9.367 1.466  1.48940855e-03  1.90173502e+00  1.01372028e+00  3.57422523e+00  7.18308701e-02  1.59459221e-04  1.05902658e+00  3.29723320e-04  6.44381812e-04  
0.2005  9.351 1.464  1.48959516e-03  1.87906298e+00  9.97474186e-01  3.54818232e+00  6.99425228e-02  1.51151990e-04  1.01969452e+00  3.14684682e-04  6.14189945e-04  
0.2010  9.335 1.462  1.48959516e-03  1.85662124e+00  9.81562652e-01  3.52196946e+00  6.81393825e-02  1.43642196e-04  9.82837791e-01  3.00973347e-04  5.86586191e-04  
0.2015  9.319 1.460  1.48959516e-03  1.83417950e+00  9.65651117e-01  3.49575661e+00  6.63362421e-02  1.36132401e-04  9.45981064e-01  2.87262011e-04  5.58982438e-04  
